Timestamp,Price,Signal,BettiCurve_0,BettiCurve_1,L1_Persistence,L2_Persistence
2024-05-13 19:10:00.053313024,62898.29494283456,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.053630976,62898.294898231696,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.053992960,62898.29460568058,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.164315904,62898.2937776099,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.164699136,62898.29241006162,Hold,1,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.165435904,62898.29119613471,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.165765120,62898.29024890305,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.166096896,62898.28945938094,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.166434048,62898.288935296754,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.168780032,62898.288657053534,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.177364992,62898.28859707857,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.182156032,62898.28900778521,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.182501120,62898.28988836059,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.189693952,62898.29075230273,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.189893888,62898.291540830134,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.380740864,62898.292236049165,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.558144000,62898.29276250586,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.558258944,62898.293311521535,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.727188224,62898.29389544636,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.799411968,62898.29442198034,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.976242944,62898.29490229443,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.976649984,62898.29531630657,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.977497088,62898.29563577023,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.977832960,62898.29596735142,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.978252800,62898.29630871576,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.978579968,62898.296447734814,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.979742976,62898.29638931414,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.980088064,62898.29603867376,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.980506880,62898.295381301155,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.980834048,62898.29479753681,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.984209920,62898.29436480564,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.984564992,62898.29395088397,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.985006080,62898.29361416906,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.985332992,62898.29347986421,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.986947072,62898.293532216776,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.987304960,62898.29395631739,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.988396032,62898.2947644866,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.990259968,62898.29546398606,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.991013120,62898.295969580235,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.991347200,62898.29641202617,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.993372928,62898.29671895504,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.995322112,62898.29680129237,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.995661056,62898.29668652039,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.996002816,62898.29613377307,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.996328192,62898.295139452544,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:09:59.996728832,62898.29425896434,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.003899136,62898.29356530677,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.004167168,62898.29305951876,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.004401920,62898.292821650786,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.004643840,62898.29265279941,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.005004032,62898.2925443985,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.005158912,62898.29250247966,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.051543040,62898.29251437837,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.051922176,62898.2926758308,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.052244992,62898.29293686065,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.052623104,62898.29361216551,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.052953088,62898.29466335132,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.053313024,62898.2954358718,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.053630976,62898.29603433485,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.053992960,62898.295177858716,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.164315904,62898.29285115603,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.164699136,62898.29150754931,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.165435904,62898.29072328465,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.165765120,62898.29440440027,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.166096896,62898.30275301633,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.166434048,62898.306382356466,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.168780032,62898.305348725815,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.177364992,62898.2946451085,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.182156032,62898.27326395367,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.182501120,62898.25871101736,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.189693952,62898.253286976054,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.189893888,62898.25383462603,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223209984,62898.26239085776,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223362048,62898.27463282316,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223494144,62898.28760237535,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223622144,62898.312704688826,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223746048,62898.34729474432,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223869184,62898.37269364231,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223994112,62898.392034796205,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.225081088,62898.36044360617,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.389694976,62898.27293867037,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.389765120,62898.22303295638,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.389830144,62898.2074325777,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.389893888,62898.25948585332,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.389945856,62898.38570161062,Hold,1,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.389997056,62898.41582913474,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390048000,62898.30859362818,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390098176,62898.167336368824,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390149120,62897.96831279793,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390201088,62897.56706737288,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390252032,62896.97752153055,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390307840,62896.070326403424,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390359040,62894.83802061121,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390414080,62893.69032626031,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390469120,62892.702997049266,Hold,1,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390525184,62891.778479675,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390574848,62890.980722766784,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390626048,62890.36972465773,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390675968,62889.93011754838,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390726144,62889.835181870745,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390777088,62890.09146216022,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390832896,62890.30576145287,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390907136,62890.41867765908,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390960896,62890.48667253621,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.391011840,62890.45104766,Hold,1,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.391062016,62890.33622495049,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.446551040,62890.15657644415,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.547094016,62889.78893933306,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.547159808,62889.233120832774,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.547898112,62888.71829222415,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.547955968,62888.2816352963,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.548006912,62887.864231019674,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.568825856,62887.49976183412,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.605593856,62887.23325606047,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.661281024,62887.05490648794,Hold,1,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.661370112,62887.06199204441,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.717648896,62887.26060038273,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.717816064,62887.39750666959,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.798094080,62887.41923387354,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.798468096,62887.46280989345,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.798790912,62887.493790319895,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.799201024,62887.33050724623,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.799570944,62886.99446102615,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.823145984,62886.30076077504,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.823502080,62885.239992103714,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.823826944,62884.38098028659,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.168976896,62883.827392782456,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.169403136,62883.43821369768,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.169794048,62883.29938442947,Buy,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.170121984,62883.49520960728,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.170445824,62883.997133271536,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.170813952,62885.05726590514,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.171153920,62886.677214860945,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.171598848,62888.27058014282,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.171934976,62889.7521127818,Hold,1,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.172169984,62891.13445875709,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223209984,62892.322107303866,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223362048,62893.47153831067,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223494144,62894.59109458973,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223622144,62895.552508053195,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223746048,62896.3567814866,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223869184,62897.07629075348,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.223994112,62897.70274194227,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.225081088,62898.25901235312,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.389694976,62898.750990990215,Hold,2,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.389765120,62899.09716215721,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.389830144,62899.292458152544,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.389893888,62899.32428873417,Sell,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.389945856,62899.187390191306,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.389997056,62898.95301868591,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390048000,62898.62430593971,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390098176,62898.26107411066,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390149120,62897.87831362634,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390201088,62897.3336028212,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390252032,62896.636380129275,Hold,2,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390307840,62895.73609459632,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390359040,62894.62960392086,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390414080,62893.59044408555,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390469120,62892.680122652986,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390525184,62891.80706922894,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390574848,62891.01676249697,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390626048,62890.413348304355,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390675968,62889.987689137524,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390726144,62889.88501233499,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390777088,62890.11546748348,Hold,3,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390832896,62890.30817541717,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390907136,62890.40528993813,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.390960896,62890.46530655123,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.391011840,62890.43261673806,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.391062016,62890.324150226894,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.446551040,62890.15359714157,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.547094016,62889.798280324285,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.547159808,62889.25760186618,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.547898112,62888.7573350958,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.547955968,62888.32759674377,Hold,3,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.548006912,62887.946035674926,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.568825856,62887.645718835294,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.605593856,62887.39139443144,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.661281024,62887.172585737804,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.661370112,62887.059545852586,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.717648896,62887.0488183889,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.717816064,62887.025435502044,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.798094080,62886.97584442043,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.798468096,62886.89388287646,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.798790912,62886.76129608647,Hold,2,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.799201024,62886.62582110224,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.799570944,62886.49125440042,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.823145984,62886.331956447335,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.823502080,62886.15151036832,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:00.823826944,62885.95393448979,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.168976896,62885.731968240536,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.169403136,62885.52526923807,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.169794048,62885.335236282575,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.170121984,62885.082383197674,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.170445824,62884.76863278739,Hold,2,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.170813952,62884.36331008048,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.171153920,62883.860660731865,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.171598848,62883.40250084028,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.171934976,62883.0209134115,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.172169984,62882.64523201803,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.482852864,62882.296336986605,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.482918912,62882.06493156551,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.482983168,62881.941923513434,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.483040000,62882.02268767479,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.483091968,62882.3132558371,Hold,2,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.483143936,62882.5351597475,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.483202048,62882.64116813167,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.483252992,62882.68665030255,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.483303936,62882.62970654471,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.483354112,62882.461094917744,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.483405056,62882.194960797446,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.483462144,62881.71654022354,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.525875200,62881.02792642256,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.525963008,62880.36312506097,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.533988096,62879.74681489026,Hold,1,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.534044928,62879.227703385375,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.534096896,62878.844649782564,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.534148864,62878.424832192664,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.534199040,62877.96676772844,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.534248960,62877.47714908065,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.534300160,62876.94549298482,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.534349824,62876.54464927693,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.534401024,62876.3257210594,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.534451968,62876.14905768812,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.534502144,62876.038831554884,Buy,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.534553088,62876.2082039806,Hold,0,0,28.43010690342635,4.530087754156184
2024-05-13 19:10:01.534604032,62876.640123665165,Hold,0,0,28.43010690342635,4.530087754156184
