L1_Persistence,L2_Persistence
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
28.43010690342635,4.530087754156184
