,Timestamp,Open,High,Low,Close,Date,%K,%D,Slow %K,Slow %D,KalmanFilterEst,isLocalPeak,isLocalTrough,Label,Short_Moving_Avg,Long_Moving_Avg,RSI,MinutesSincePeak,MinutesSinceTrough,PriceChangeSincePeak,PriceChangeSinceTrough,KalmanFilterEst_1st_Deriv,KalmanFilterEst_2nd_Deriv,Short_Moving_Avg_1st_Deriv,Short_Moving_Avg_2nd_Deriv,Long_Moving_Avg_1st_Deriv,Long_Moving_Avg_2nd_Deriv
380,2024-05-29 02:21:33,67921.58,67921.58,67921.58,67921.58,2024-05-29 02:21:33,100.0,100.0,100.0,100.0,67921.57867680516,False,False,Hold,67921.57800000001,67914.64363322475,50.00165101138504,1,3,0.0,0.00999999999476131,0.214097423304338,-34.64169072685763,0.20000000076834112,1.4551915228366852e-07,-16.000000000349246,4.999999946448952
381,2024-05-29 02:21:34,67921.58,67921.58,67921.57,67921.57,2024-05-29 02:21:34,100.0,100.0,100.0,100.0,67921.57331424467,False,True,Buy,67921.576,67914.48313322476,49.99834898861495,2,0,0.0,0.0,-0.536256049235817,-75.0353472540155,-0.20000000076834112,-40.000000153668225,-16.049999999813735,-4.999999946448952
382,2024-05-29 02:21:35,67921.58,67921.58,67921.58,67921.58,2024-05-29 02:21:35,100.0,100.0,100.0,100.0,67921.57744626871,False,False,Hold,67921.57800000001,67914.32313322477,99.98019244173003,3,1,0.0,0.0,0.41320240416098386,94.94584533968009,0.20000000076834112,40.000000153668225,-15.999999998894054,5.000000091968104
383,2024-05-29 02:21:36,67921.58,67921.58,67921.58,67921.58,2024-05-29 02:21:36,100.0,100.0,100.0,100.0,67921.57902456145,False,False,Hold,67921.57800000001,67914.16263322477,57.14285714285714,4,2,0.0,0.0,0.15782927366672084,-25.537313049426302,0.0,-20.000000076834112,-16.049999999813735,-5.000000091968104
384,2024-05-29 02:21:37,67921.58,67921.58,67921.58,67921.58,2024-05-29 02:21:37,100.0,100.0,100.0,100.0,67921.57962741563,False,False,Hold,67921.57800000001,67914.00663322477,50.0,5,3,0.0,0.0,0.060285418294370174,-9.754385537235066,0.0,0.0,-15.600000000267755,44.999999954598024
385,2024-05-29 02:21:38,67921.58,67921.58,67921.58,67921.58,2024-05-29 02:21:38,100.0,100.0,100.0,100.0,67921.57985768543,False,False,Hold,67921.57800000001,67914.00663322475,50.0,6,4,0.0,0.0,0.023026979761198163,-3.725843853317201,0.0,0.0,-1.4551915228366852e-09,1559.9999998812564
386,2024-05-29 02:21:39,67921.57,67921.57,67920.0,67920.01,2024-05-29 02:21:39,0.6329113920728011,66.87763713069093,66.87763713069093,88.95921237689697,67920.60963227833,False,False,Hold,67921.266,67913.92863322476,1.8404907966094441,7,5,-0.00999999999476131,-0.00999999999476131,-97.02254071016796,-9704.556768992916,-31.20000000053551,-3120.000000053551,-7.799999999406282,-779.999999795109
387,2024-05-29 02:21:40,67920.01,67920.01,67920.0,67920.0,2024-05-29 02:21:40,0.0,33.54430379735759,33.54430379735759,66.80731364268284,67920.23285880969,False,True,Buy,67920.95,67913.84963322475,1.8404907966094441,8,0,-1.570000000006985,0.0,-37.677346864074934,5934.5193846093025,-31.600000000617,-40.00000000814907,-7.900000001245644,-10.000000183936208
388,2024-05-29 02:21:41,67920.0,67920.01,67920.0,67920.01,2024-05-29 02:21:41,0.6329113920728011,0.42194092804852934,0.42194092804852934,33.614627285365685,67920.0951244906,True,False,Sell,67920.636,67921.341,2.4390243890103136,0,1,0.0,-0.00999999999476131,-13.773431908339262,2390.391495573567,-31.39999999984866,20.000000076834112,749.1366775255301,75703.66775267757
389,2024-05-29 02:21:42,67920.0,67920.01,67920.0,67770.18266449512,2024-05-29 02:21:42,0.0,13.823629553947194,0.2109704640242623,11.392405063143462,67827.44412887629,False,True,Buy,67890.35653289901,67913.77163322477,0.026408334077927975,1,0,0.0,0.0,-9265.09956143127,-925132.6129522931,-3027.9467100990587,-299654.671009921,-756.9366775234812,-150607.33550490113
390,2024-05-29 02:21:43,67920.0,67920.01,67920.0,67920.0,2024-05-29 02:21:43,0.0,13.823629553947194,0.2109704640242623,0.28129395203235136,67884.6468030891,False,False,Hold,67890.04053289902,67913.69263322475,49.737780810662514,2,1,0.0,0.0,5720.267421280732,1498536.6982712003,-31.59999999916181,299634.6710099897,-7.900000001245644,74903.66775222355
391,2024-05-29 02:21:44,67920.01,67920.01,67920.01,67920.01,2024-05-29 02:21:44,0.0,13.823629553947194,0.0,0.14064697601617487,67906.50246073089,True,False,Sell,67890.04053289902,67913.61413322476,49.74110004090555,0,2,0.0,0.0,2185.565764179046,-353470.16571016866,0.0,3159.999999916181,-7.849999998870771,5.0000002374872565
392,2024-05-29 02:21:45,67920.0,67920.0,67920.0,67920.0,2024-05-29 02:21:45,0.0,13.823629553947194,0.0,0.07032348800808744,67914.84439876369,False,False,Hold,67890.04053289902,67913.53513322477,49.737780810662514,1,3,-0.00999999999476131,0.0,834.1938032797771,-135137.19608992687,0.0,0.0,-7.899999999790452,-5.000000091968104
393,2024-05-29 02:21:46,67920.0,67920.0,67920.0,67920.0,2024-05-29 02:21:46,0.0,13.823629553947194,0.0,0.0,67918.03073556017,False,False,Hold,67890.03853289902,67913.45663322476,49.737780810662514,2,4,-0.00999999999476131,0.0,318.6336796483374,-51556.012363143964,-0.1999999993131496,-19.99999993131496,-7.850000000325963,4.999999946448952
394,2024-05-29 02:21:47,67920.0,67920.01,67920.0,67920.0,2024-05-29 02:21:47,0.0,13.823629553947194,0.0,0.0,67919.24780791682,False,False,Hold,67920.00200000001,67913.37813322476,49.737780810662514,3,5,-0.00999999999476131,0.0,121.7072356652352,-19692.64439831022,2996.3467100984417,299654.6710097755,-7.850000000325963,0.0
395,2024-05-29 02:21:48,67920.0,67920.0,67912.0,67770.18266449512,2024-05-29 02:21:48,0.0,13.823629553947194,0.0,0.0,67827.12048274433,False,True,Buy,67890.03853289902,67905.80876644953,33.2195328877542,4,0,-0.00999999999476131,0.0,-9212.732517249242,-933443.9752914477,-2996.3467100984417,-599269.3420196883,-756.9366775234812,-74908.66775231552
396,2024-05-29 02:21:49,67920.0,67920.0,67912.0,67912.0,2024-05-29 02:21:49,0.0,13.823629553947194,0.0,0.0,67879.57890935702,False,False,Hold,67888.43653289902,67905.32976644952,49.192092071737164,5,1,-0.00999999999476131,0.0,5245.8426612691255,1445857.5178518367,-160.19999999989523,283614.67100985465,-47.90000000066357,70903.66775228176
397,2024-05-29 02:21:50,67912.0,67912.01,67912.0,67912.01,2024-05-29 02:21:50,0.0,13.823629553947194,0.0,0.0,67899.6224256666,True,False,Sell,67886.83853289903,67904.8517664495,49.192949011596944,0,2,0.0,0.0,2004.3516309582628,-324149.10303108627,-159.79999999981374,40.00000000814907,-47.80000000173459,9.999999892897904
398,2024-05-29 02:21:51,67912.01,67912.01,67912.01,67912.01,2024-05-29 02:21:51,0.0,13.823629553947194,0.0,0.0,67907.27836764281,False,False,Hold,67885.24053289901,67904.37326644952,49.192949011596944,1,3,0.00999999999476131,0.0,765.5941976205213,-123875.74333377415,-159.80000000126893,-1.4551915228366852e-07,-47.849999998288695,-4.999999655410647
399,2024-05-29 02:21:52,67912.01,67912.01,67912.01,67770.18266449512,2024-05-29 02:21:52,0.0,13.823629553947194,0.0,0.0,67822.54856338598,False,True,Buy,67855.27706579804,67896.80339967427,39.69703019257389,2,0,0.00999999999476131,0.0,-8472.980425682908,-923857.462330343,-2996.3467100969865,-283654.67100957176,-756.9866775244009,-70913.66775261122
400,2024-05-29 02:21:53,67912.01,67912.01,67912.01,67912.01,2024-05-29 02:21:53,0.0,13.823629553947194,0.0,0.0,67877.83877189584,False,False,Hold,67883.64253289902,67896.32489967426,49.54284879032797,3,1,0.00999999999476131,0.0,5529.020850986126,1400200.1276669034,2836.5467100971728,583289.3420194159,-47.85000000119908,70913.66775232018
401,2024-05-29 02:21:54,67912.0,67912.01,67912.0,67912.01,2024-05-29 02:21:54,0.0,13.823629553947194,0.0,0.0,67898.95775230153,False,False,Hold,67883.64453289902,67895.84689967426,49.54341501113026,4,2,0.0,0.0,2111.8980405692128,-341712.2810416913,0.20000000076834112,-283634.67100964044,-47.8000000002794,5.000000091968104
402,2024-05-29 02:21:55,67912.0,67912.01,67912.0,67912.01,2024-05-29 02:21:55,0.0,13.823629553947194,0.0,0.0,67907.02448500876,False,False,Hold,67883.64453289902,67895.36839967428,49.5428383407277,5,3,0.0,0.0,806.6732707229676,-130522.47698462452,0.0,-20.000000076834112,-47.849999998288695,-4.9999998009298
403,2024-05-29 02:21:56,67912.01,67912.01,67912.01,67912.01,2024-05-29 02:21:56,0.0,13.823629553947194,0.0,0.0,67910.10570272476,False,False,Hold,67883.64453289901,67894.88989967426,59.77935194155915,6,4,0.00999999999476131,0.0,308.12177159968996,-49855.14991232776,-1.4551915228366852e-09,-1.4551915228366852e-07,-47.85000000119908,-2.9103830456733704e-07
404,2024-05-29 02:21:57,67912.01,67912.01,67912.0,67912.01,2024-05-29 02:21:57,0.0,13.823629553947194,0.0,0.0,67911.28262316553,False,False,Hold,67912.01,67894.41139967427,49.30560304369755,7,5,0.00999999999476131,0.0,117.69204407755751,-19042.972752213245,2836.546710098628,283654.6710100083,-47.849999999743886,1.4551915228366852e-07
405,2024-05-29 02:21:58,67912.0,67912.0,67912.0,67912.0,2024-05-29 02:21:58,0.0,13.823629553947194,0.0,0.0,67911.72598643198,False,False,Hold,67912.008,67893.93239967428,49.30386487860133,8,6,0.0,0.0,44.336326644406654,-7335.571743315086,-0.1999999993131496,-283674.6710097941,-47.899999999208376,-4.999999946448952
406,2024-05-29 02:21:59,67912.0,67912.01,67912.0,67912.0,2024-05-29 02:21:59,0.0,13.823629553947194,0.0,0.0,67911.8953361304,False,False,Hold,67912.006,67893.53189967427,49.30472187606777,9,7,0.0,0.0,16.934969842259306,-2740.1356802147347,-0.20000000076834112,-1.4551915228366852e-07,-40.050000000337604,784.9999998870771
407,2024-05-29 02:22:00,67912.01,67912.01,67905.0,67905.01,2024-05-29 02:22:00,0.0,13.823629553947194,0.0,0.0,67907.63996437784,False,False,Hold,67910.606,67892.78239967427,48.712861331079495,10,8,0.00999999999476131,0.0,-425.5371752558858,-44247.21450981451,-139.99999999941792,-13979.999999864958,-74.95000000053551,-3490.0000000197906
408,2024-05-29 02:22:01,67905.0,67905.0,67905.0,67905.0,2024-05-29 02:22:01,0.0,13.823629553947194,0.0,0.0,67906.00837666325,False,False,Hold,67909.204,67892.03189967427,48.712024784972634,11,9,-7.0,0.0,-163.15877145971172,26237.84037961741,-140.20000000018626,-20.000000076834112,-75.04999999946449,-9.999999892897904
409,2024-05-29 02:22:02,67905.0,67905.01,67905.0,67905.0,2024-05-29 02:22:02,0.0,13.823629553947194,0.0,0.0,67905.3851656119,False,False,Hold,67907.802,67898.77276644952,65.58610719667982,12,10,-7.0,0.0,-62.321105135197286,10083.766632451443,-140.20000000018626,0.0,674.0866775246104,74913.66775240749
410,2024-05-29 02:22:03,67905.01,67905.01,67905.0,67905.0,2024-05-29 02:22:03,0.0,13.823629553947194,0.0,0.0,67905.14712017245,False,False,Hold,67906.402,67898.02276644952,48.79590471786144,13,11,-6.990000000005239,0.0,-23.80454394442495,3851.6561190772336,-139.99999999941792,20.000000076834112,-75.0,-74908.66775246104
411,2024-05-29 02:22:04,67905.01,67905.01,67900.15,67900.15,2024-05-29 02:22:04,0.0,13.823629553947194,0.0,0.0,67902.05873006,False,False,Hold,67904.03199999999,67897.0297664495,47.993331437746214,14,12,-6.990000000005239,0.0,-308.8390112447087,-28503.446730028372,-237.00000000098953,-9700.00000015716,-99.30000000167638,-2430.000000167638
412,2024-05-29 02:22:05,67900.14,67900.14,67900.14,67900.14,2024-05-29 02:22:05,0.0,13.823629553947194,0.0,0.0,67900.87288966769,False,False,Hold,67903.05799999999,67896.0367664495,47.99170743352184,15,13,-11.860000000000582,0.0,-118.5840392310638,19025.497201364487,-97.4000000001979,13960.000000079162,-99.30000000022119,1.4551915228366852e-07
413,2024-05-29 02:22:06,67900.14,67900.14,67891.54,67770.18266449512,2024-05-29 02:22:06,0.0,13.823629553947194,0.0,0.0,67820.10188851367,False,True,Buy,67876.09453289902,67888.54589967427,50.0,16,0,0.0,0.0,-8077.100115401845,-795851.6076170781,-2696.3467100969865,-259894.67100967886,-749.0866775231552,-64978.667752293404
414,2024-05-29 02:22:07,67900.14,67900.14,67891.54,67891.54,2024-05-29 02:22:07,0.0,13.823629553947194,0.0,0.0,67864.25306950432,True,False,Sell,67873.40253289902,67887.12289967426,46.111095695379014,0,1,0.0,0.0,4415.118099065148,1249221.8214466993,-269.199999999546,242714.67100974405,-142.3000000009779,60678.667752217734
415,2024-05-29 02:22:08,67891.54,67891.54,67890.0,67890.01,2024-05-29 02:22:08,0.0,13.823629553947194,0.0,0.0,67880.17172799652,False,False,Hold,67870.40453289902,67893.1142664495,45.84458241092535,1,2,-8.60000000000582,0.0,1591.8658492199029,-282325.22498452454,-299.80000000068685,-3060.000000114087,599.1366775240749,74143.66775250528
416,2024-05-29 02:22:09,67890.01,67890.01,67890.0,67770.18266449512,2024-05-29 02:22:09,0.0,13.823629553947194,0.0,0.0,67812.19474836189,False,True,Buy,67844.41106579805,67886.02339967428,31.55892814021061,2,0,0.0,0.0,-6797.697963463725,-838956.3812683627,-2599.34671009687,-229954.67100961832,-709.0866775222821,-130822.3355046357
417,2024-05-29 02:22:10,67890.01,67890.01,67890.0,67890.01,2024-05-29 02:22:10,0.0,13.823629553947194,0.0,0.0,67860.28721871736,True,False,Sell,67842.38506579804,67884.92339967427,47.8190585581677,0,1,0.0,0.0,4809.247035547742,1160694.4999011466,-202.60000000125729,239674.67100956128,-110.00000000058208,59908.667752170004
418,2024-05-29 02:22:11,67890.01,67890.01,67890.0,67890.0,2024-05-29 02:22:11,0.0,13.823629553947194,0.0,0.0,67878.65072745032,False,False,Hold,67866.34853289902,67883.82289967427,47.81811048090621,1,2,0.0,0.0,1836.3508732960327,-297289.6162251709,2396.3467100984417,259894.6710099699,-110.05000000004657,-4.999999946448952
419,2024-05-29 02:22:12,67890.0,67890.0,67875.59,67875.59,2024-05-29 02:22:12,0.0,13.823629553947194,0.0,0.0,67876.75909385573,False,False,Hold,67863.15853289902,67889.0932664495,46.490800900218254,2,3,-0.00999999999476131,0.0,-189.16335945978062,-202551.42327558133,-319.00000000023283,-271534.67100986745,527.0366775235743,63708.66775236209
420,2024-05-29 02:22:13,67875.59,67875.59,67875.02,67875.02,2024-05-29 02:22:13,0.0,13.823629553947194,0.0,0.0,67875.68427474327,False,False,Hold,67860.16053289901,67887.24376644951,46.43977598429225,3,4,-14.419999999998254,0.0,-107.48191124584991,8168.144821393071,-299.80000000068685,1919.999999954598,-184.9499999996624,-71198.66775232367
421,2024-05-29 02:22:14,67875.02,67875.02,67875.02,67875.02,2024-05-29 02:22:14,0.0,13.823629553947194,0.0,0.0,67875.27373037406,False,False,Hold,67881.128,67885.39426644951,47.07334310702875,4,5,-14.989999999990687,0.0,-41.05443692096742,6642.74743248825,2096.746710098523,239654.671009921,-184.9499999996624,0.0
422,2024-05-29 02:22:15,67875.02,67875.02,67875.01,67875.01,2024-05-29 02:22:15,0.0,13.823629553947194,0.0,0.0,67875.11073603902,False,False,Hold,67878.128,67883.5442664495,47.073343107027405,5,6,-14.989999999990687,0.0,-16.299433504173066,2475.500341679435,-300.0,-239674.67100985232,-185.00000000058208,-5.000000091968104
423,2024-05-29 02:22:16,67875.02,67875.02,67875.01,67875.01,2024-05-29 02:22:16,0.0,13.823629553947194,0.0,0.0,67875.04847774301,False,False,Hold,67875.13,67881.69426644951,47.073343107027405,6,7,-14.989999999990687,0.0,-6.22582960058935,1007.3603903583717,-299.79999999923166,20.000000076834112,-184.99999999912689,1.4551915228366852e-07
424,2024-05-29 02:22:17,67875.02,67875.02,67875.02,67770.18266449512,2024-05-29 02:22:17,0.0,13.823629553947194,0.0,0.0,67810.23784089791,False,True,Buy,67854.04853289903,67874.60289967427,39.078074720791804,7,0,0.0,0.0,-6481.063684509718,-647483.7854909129,-2108.1467100972077,-180834.6710097976,-709.136677524657,-52413.66775255301
425,2024-05-29 02:22:18,67875.02,67875.02,67875.02,67875.02,2024-05-29 02:22:18,0.0,13.823629553947194,0.0,0.0,67850.27541708761,True,False,Sell,67854.04853289902,67872.75389967427,48.24798448190806,0,1,0.0,0.0,4003.7576189701213,1048482.1303479839,-1.4551915228366852e-09,210814.67100957525,-184.9000000001979,52423.66775244591
426,2024-05-29 02:22:19,67875.02,67875.02,67875.02,67875.02,2024-05-29 02:22:19,0.0,13.823629553947194,0.0,0.0,67865.56841036491,False,False,Hold,67854.04853289903,67870.90489967426,48.248657242721215,1,2,0.0,0.0,1529.2993277296773,-247445.8291240444,1.4551915228366852e-09,2.9103830456733704e-07,-184.9000000001979,0.0
427,2024-05-29 02:22:20,67875.02,67875.02,67875.01,67875.01,2024-05-29 02:22:20,0.0,13.823629553947194,0.0,0.0,67871.40363366721,False,True,Buy,67854.04853289903,67869.40489967426,58.925779828564266,2,0,0.0,0.0,583.5223302303348,-94577.69974993425,0.0,-1.4551915228366852e-07,-150.0,3490.0000000197906
428,2024-05-29 02:22:21,67875.02,67875.02,67875.02,67875.02,2024-05-29 02:22:21,0.0,13.823629553947194,0.0,0.0,67873.63867097665,False,False,Hold,67854.05053289903,67867.90589967425,48.22697068577467,3,1,0.0,0.0,223.50373094377574,-36001.859928655904,0.1999999993131496,19.99999993131496,-149.90000000107102,9.999999892897904
429,2024-05-29 02:22:22,67875.02,67875.02,67875.01,67875.02,2024-05-29 02:22:22,0.0,13.823629553947194,0.0,0.0,67874.49237926272,True,False,Sell,67875.01800000001,67866.40689967426,48.38587874820217,0,2,0.0,0.0,85.37082860711962,-13813.290233665612,2096.746710098523,209654.671009921,-149.89999999961583,1.4551915228366852e-07
430,2024-05-29 02:22:23,67875.01,67875.02,67875.01,67875.02,2024-05-29 02:22:23,0.0,13.823629553947194,0.0,0.0,67874.81846681153,False,False,Hold,67875.01800000001,67864.90789967426,65.21533843849143,1,3,-0.010000000009313226,-0.010000000009313226,32.60875488049351,-5276.207372662611,0.0,-209674.67100985232,-149.89999999961583,0.0
431,2024-05-29 02:22:24,67875.01,67875.02,67875.01,67875.01,2024-05-29 02:22:24,0.0,13.823629553947194,0.0,0.0,67874.93684083197,False,False,Hold,67875.016,67863.65089967426,46.66213712755412,2,4,-0.010000000009313226,-0.010000000009313226,11.837402044329792,-2077.1352836163715,-0.20000000076834112,-20.000000076834112,-125.69999999977881,2419.999999983702
432,2024-05-29 02:22:25,67875.02,67875.02,67873.0,67873.0,2024-05-29 02:22:25,0.0,13.823629553947194,0.0,0.0,67873.73980736702,False,False,Hold,67874.614,67862.29389967427,46.25046324991329,3,5,0.0,0.0,-119.70334649522556,-13154.074853955535,-40.200000000186265,-3999.9999999417923,-135.6999999989057,-999.9999999126885
433,2024-05-29 02:22:26,67873.0,67873.0,67871.96,67871.96,2024-05-29 02:22:26,0.0,13.823629553947194,0.0,0.0,67872.63982592078,False,False,Hold,67874.00200000001,67867.3827664495,49.14918420293174,4,6,-2.0200000000040745,-2.0200000000040745,-109.9981446241145,970.5201871111058,-61.19999999937136,-2099.9999999185093,508.88667752296897,64458.667752187466
434,2024-05-29 02:22:27,67871.25,67871.25,67865.24,67865.24,2024-05-29 02:22:27,0.0,13.823629553947194,0.0,0.0,67868.06648199091,False,False,Hold,67872.046,67866.0677664495,47.77195246380779,5,7,-3.7700000000040745,-3.7700000000040745,-457.33439298637677,-34733.62483622623,-195.6000000005588,-13440.000000118744,-131.50000000023283,-64038.66775232018
435,2024-05-29 02:22:28,67865.24,67865.24,67865.24,67865.24,2024-05-29 02:22:28,0.0,13.823629553947194,0.0,0.0,67866.31962005195,False,False,Hold,67870.09,67864.82926644951,47.77195246380779,6,8,-9.779999999998836,-9.779999999998836,-174.6861938969232,28264.819908945356,-195.6000000005588,0.0,-123.84999999922002,765.0000001012813
436,2024-05-29 02:22:29,67865.24,67865.24,67865.23,67865.23,2024-05-29 02:22:29,0.0,13.823629553947194,0.0,0.0,67865.64619782502,False,True,Buy,67868.13399999999,67869.58163322476,47.77195246380779,7,0,-9.779999999998836,0.0,-67.34222269296879,10734.397120395442,-195.6000000005588,0.0,475.2366775253904,59908.66775246104
437,2024-05-29 02:22:30,67865.24,67865.24,67865.24,67865.24,2024-05-29 02:22:30,0.0,13.823629553947194,0.0,0.0,67865.395153763,True,False,Sell,67866.58200000001,67868.34313322476,47.774332039900486,0,1,0.0,0.0,-25.104406200989615,4223.781649197917,-155.199999998149,4040.0000002409797,-123.85000000067521,-59908.66775260656
438,2024-05-29 02:22:31,67865.23,67865.23,67865.23,67865.23,2024-05-29 02:22:31,0.0,13.823629553947194,0.0,0.0,67865.2930831241,False,True,Buy,67865.236,67867.10463322475,91.44481734329199,1,0,-0.010000000009313226,0.0,-10.207063890993595,1489.734230999602,-134.6000000005006,2059.999999764841,-123.85000000067521,0.0
439,2024-05-29 02:22:32,67865.23,67865.23,67865.23,67865.23,2024-05-29 02:22:32,0.0,13.823629553947194,0.0,0.0,67865.25409560929,False,False,Hold,67865.234,67866.58663322477,0.20345879978164305,2,1,-0.010000000009313226,0.0,-3.8987514810287394,630.8312409964856,-0.20000000076834112,13439.999999973224,-51.79999999818392,7205.000000249129
440,2024-05-29 02:22:33,67865.24,67869.29,67865.24,67869.29,2024-05-29 02:22:33,41.4708886618416,13.823629553947194,13.823629553947194,4.607876517982398,67867.74842169808,False,False,Hold,67866.044,67866.30013322477,29.373650108017614,3,2,0.0,0.010000000009313226,249.43260887957877,25333.13603606075,80.99999999976717,8120.000000053551,-28.650000000197906,2314.9999997986015
441,2024-05-29 02:22:34,67869.29,67877.16,67869.29,67877.16,2024-05-29 02:22:34,100.0,47.15696288728052,47.15696288728052,20.326864147075906,67873.56509697645,True,False,Sell,67868.43000000001,67866.40713322475,54.942528735642334,0,3,0.0,4.059999999997672,581.6675278372713,33223.49189576926,238.6000000013155,15760.000000154832,10.699999998905696,3934.99999991036
442,2024-05-29 02:22:35,67877.73,67877.73,67869.73,67869.73,2024-05-29 02:22:35,36.0,59.15696288728052,59.15696288728052,40.04585177616941,67871.19487669485,False,True,Buy,67869.32800000001,67866.14313322476,40.93246486115778,1,0,8.440000000002328,0.0,-237.02202816057252,-81868.95559978439,89.80000000010477,-14880.000000121072,-26.399999999557622,-3709.999999846332
443,2024-05-29 02:22:36,67869.74,67869.74,67869.74,67869.74,2024-05-29 02:22:36,36.080000000074506,57.36000000002483,57.36000000002483,54.55797525819529,67870.295713448,True,False,Sell,67870.23,67865.87963322476,40.952707333808135,0,1,0.0,-7.989999999990687,-89.91632468532771,14710.57034752448,90.19999999873107,39.99999986262992,-26.350000000093132,4.999999946448952
444,2024-05-29 02:22:37,67869.74,67869.74,67867.0,67867.0,2024-05-29 02:22:37,14.160000000032596,28.746666666702364,28.746666666702364,48.4212098513359,67868.25885051995,False,False,Hold,67870.584,67870.7205,37.43734335841183,1,2,0.0,-7.989999999990687,-203.68629280419555,-11376.996811886784,35.40000000066357,-5479.999999806751,484.0866775237373,51043.667752383044
445,2024-05-29 02:22:38,67865.24,67865.24,67865.24,67865.24,2024-05-29 02:22:38,0.0800000000745058,16.773333333393865,16.773333333393865,34.29333333337369,67866.39309829166,False,True,Buy,67869.774,67870.2315,35.49153549156911,2,0,-4.5,0.0,-186.57522282883292,1711.1069975362625,-80.99999999976717,-11640.000000043074,-48.9000000001397,-53298.6677523877
446,2024-05-29 02:22:39,67865.25,67865.25,67865.24,67865.25,2024-05-29 02:22:39,0.1600000000325963,4.800000000046562,4.800000000046562,16.77333333338093,67865.68662469494,True,False,Sell,67867.39199999999,67869.74299999999,37.76444584782169,0,1,0.0,0.00999999999476131,-70.64735967287561,11592.786315595731,-238.200000001234,-15720.000000146683,-48.85000000067521,4.999999946448952
447,2024-05-29 02:22:40,67865.25,67865.25,67865.25,67770.18266449512,2024-05-29 02:22:40,100.0,100.0,33.41333333336903,18.328888888936486,67806.66193123124,False,True,Buy,67847.48253289903,67864.50163322476,9.514919271739203,1,0,0.0,0.0,-5902.469346369617,-583182.1986696741,-1990.946710096614,-175274.671009538,-524.1366775226197,-47528.66775219445
448,2024-05-29 02:22:41,67865.25,67865.25,67865.25,67770.18266449512,2024-05-29 02:22:41,100.0,100.0,66.72000000001087,34.977777777808825,67784.11650450365,False,False,Hold,67827.57106579805,67859.25976644953,10.052334715064973,2,1,0.0,0.0,-2254.542672759271,364792.66736103455,-1991.1467100973823,-20.000000076834112,-524.1866775235394,-5.000000091968104
449,2024-05-29 02:22:42,67865.25,67865.25,67865.25,67865.25,2024-05-29 02:22:42,100.0,100.0,100.0,66.71111111112664,67834.25976234648,True,False,Sell,67827.22106579805,67858.77126644952,50.00233596098132,0,2,0.0,0.0,5014.325784283574,726886.8457042845,-35.00000000058208,195614.67100968002,-48.85000000067521,47533.66775228642
450,2024-05-29 02:22:43,67865.24,67865.24,67865.24,67865.24,2024-05-29 02:22:43,100.0,100.0,100.0,88.90666666667029,67853.40660219592,False,False,Hold,67827.22106579805,67858.28226644952,50.00233596098472,1,3,-0.00999999999476131,0.0,1914.683984943258,-309964.17993403156,0.0,3500.0000000582077,-48.9000000001397,-4.999999946448952
451,2024-05-29 02:22:44,67865.25,67865.25,67865.24,67865.24,2024-05-29 02:22:44,100.0,100.0,100.0,100.0,67860.72004424124,False,True,Buy,67827.21906579805,67857.79376644953,50.0,2,0,0.0,0.0,731.3442045327974,-118333.97804104607,-0.1999999993131496,-19.99999993131496,-48.84999999922002,5.000000091968104
452,2024-05-29 02:22:45,67865.24,67865.24,67865.24,67865.24,2024-05-29 02:22:45,100.0,100.0,100.0,100.0,67863.51353052781,False,False,Hold,67846.23053289903,67857.40576644952,50.00233617927366,3,1,-0.00999999999476131,-0.00999999999476131,279.3486286565894,-45199.5575876208,1901.1467100979644,190134.67100972775,-38.80000000062864,1004.9999998591375
453,2024-05-29 02:22:46,67865.24,67865.25,67865.24,67865.25,2024-05-29 02:22:46,100.0,100.0,100.0,100.0,67864.58672768205,False,False,Hold,67865.244,67857.07026644952,50.004672140244786,4,2,-0.00999999999476131,-0.00999999999476131,107.31971542409156,-17202.891323249787,1901.3467100972775,19.99999993131496,-33.550000000104774,525.0000000523869
454,2024-05-29 02:22:47,67865.25,67865.25,67865.25,67865.25,2024-05-29 02:22:47,100.0,100.0,100.0,100.0,67864.99665251834,False,False,Hold,67865.244,67857.07076644953,49.03797920469044,5,3,0.0,0.0,40.99248362908838,-6632.723179500317,0.0,-190134.67100972775,0.05000000091968104,3360.0000001024455
455,2024-05-29 02:22:48,67865.25,67869.61,67865.25,67869.61,2024-05-29 02:22:48,100.0,100.0,100.0,100.0,67867.84785806392,True,False,Sell,67866.118,67857.28926644952,48.17160002167004,0,4,0.0,0.0,285.12055455794325,24412.807092885487,87.39999999961583,8739.999999961583,21.849999998812564,2179.9999997892883
456,2024-05-29 02:22:49,67869.6,67869.6,67869.6,67869.6,2024-05-29 02:22:49,100.0,100.0,100.0,100.0,67868.93074133353,False,False,Hold,67866.98999999999,67857.5077664495,49.96734401395159,1,5,4.350000000005821,4.350000000005821,108.28832696133759,-17683.222759660566,87.19999999884749,-20.000000076834112,21.849999998812564,0.0
457,2024-05-29 02:22:50,67869.6,67869.61,67869.6,67869.6,2024-05-29 02:22:50,100.0,100.0,100.0,100.0,67869.34436593667,False,False,Hold,67867.862,67857.72576644951,49.96483024809467,2,6,4.350000000005821,4.350000000005821,41.36246031412156,-6692.586664721603,87.20000000030268,1.4551915228366852e-07,21.800000000803266,-4.9999998009298
