2025-06-22 00:45:00 - Order events [contract=BTCUSDT, order_id=4578903957, status=OrderStatus.PARTIALLY_FILLED, type=ExecutionType.TRADE, side=Side.SELL, last_filled_price=103428.9, last_filled_qty=0.011, canceled_reason=None]
2025-06-22 00:45:00 - Order events [contract=BTCUSDT, order_id=4578903957, status=OrderStatus.PARTIALLY_FILLED, type=ExecutionType.TRADE, side=Side.SELL, last_filled_price=103428.9, last_filled_qty=0.011, canceled_reason=None]
2025-06-22 00:45:00 - Order events [contract=BTCUSDT, order_id=4578903957, status=OrderStatus.FILLED, type=ExecutionType.TRADE, side=Side.SELL, last_filled_price=103428.8, last_filled_qty=0.079, canceled_reason=None]
2025-06-22 00:46:03 - Order events [contract=BTCUSDT, order_id=4578908185, status=OrderStatus.PARTIALLY_FILLED, type=ExecutionType.TRADE, side=Side.BUY, last_filled_price=103450.7, last_filled_qty=0.021, canceled_reason=None]
2025-06-22 00:46:03 - Order events [contract=BTCUSDT, order_id=4578908185, status=OrderStatus.PARTIALLY_FILLED, type=ExecutionType.TRADE, side=Side.BUY, last_filled_price=103457.2, last_filled_qty=0.002, canceled_reason=None]
2025-06-22 00:46:03 - Order events [contract=BTCUSDT, order_id=4578908185, status=OrderStatus.FILLED, type=ExecutionType.TRADE, side=Side.BUY, last_filled_price=103459.0, last_filled_qty=0.078, canceled_reason=None]
2025-06-22 00:46:08 - Order events [contract=BTCUSDT, order_id=4578908487, status=OrderStatus.PARTIALLY_FILLED, type=ExecutionType.TRADE, side=Side.SELL, last_filled_price=103455.0, last_filled_qty=0.097, canceled_reason=None]
2025-06-22 00:46:08 - Order events [contract=BTCUSDT, order_id=4578908487, status=OrderStatus.PARTIALLY_FILLED, type=ExecutionType.TRADE, side=Side.SELL, last_filled_price=103454.7, last_filled_qty=0.001, canceled_reason=None]
2025-06-22 00:46:08 - Order events [contract=BTCUSDT, order_id=4578908487, status=OrderStatus.FILLED, type=ExecutionType.TRADE, side=Side.SELL, last_filled_price=103444.0, last_filled_qty=0.003, canceled_reason=None]
2025-06-22 00:46:20 - Order events [contract=BTCUSDT, order_id=4578909264, status=OrderStatus.FILLED, type=ExecutionType.TRADE, side=Side.BUY, last_filled_price=103465.1, last_filled_qty=0.101, canceled_reason=None]
