Timestamp,Open,High,Low,Close
2024-05-29 02:16:40,67965.0,67965.0,67965.0,67965.0
2024-05-29 02:16:41,67965.0,67972.22,67965.0,67972.22
2024-05-29 02:16:42,67972.21,67972.22,67972.21,67972.22
2024-05-29 02:16:43,67972.21,67972.21,67972.21,67972.21
2024-05-29 02:16:44,67972.22,67972.22,67972.22,67972.22
2024-05-29 02:16:45,67972.22,67972.22,67972.22,67972.22
2024-05-29 02:16:46,67972.22,67989.01,67972.22,67989.0
2024-05-29 02:16:47,67989.0,67989.0,67989.0,67989.0
2024-05-29 02:16:48,67989.0,67989.01,67989.0,67989.0
2024-05-29 02:16:49,67989.0,67989.01,67989.0,67989.01
2024-05-29 02:16:50,67989.01,67992.78,67989.01,67992.77
2024-05-29 02:16:51,67992.77,67992.78,67992.77,67992.78
2024-05-29 02:16:52,67992.77,67992.77,67992.77,67992.77
2024-05-29 02:16:53,67992.77,67992.77,67992.77,67992.77
2024-05-29 02:16:54,67992.77,67992.77,67992.77,67992.77
2024-05-29 02:16:55,67992.77,67992.77,67992.77,67992.77
2024-05-29 02:16:56,67992.77,67992.78,67992.77,67992.77
2024-05-29 02:16:57,67992.78,67992.78,67992.77,67992.77
2024-05-29 02:16:58,67992.77,67992.78,67992.77,67992.78
2024-05-29 02:16:59,67992.77,67992.77,67992.77,67992.77
2024-05-29 02:17:00,67992.77,67992.78,67992.77,67992.78
2024-05-29 02:17:01,67992.77,67992.78,67992.77,67992.77
2024-05-29 02:17:02,67992.77,67992.78,67992.77,67992.77
2024-05-29 02:17:03,67992.77,67992.77,67992.77,67992.77
2024-05-29 02:17:04,67989.61,67989.62,67989.09,67989.09
2024-05-29 02:17:05,67988.7,67988.7,67984.01,67984.01
2024-05-29 02:17:06,67984.01,67984.01,67984.0,67984.01
2024-05-29 02:17:07,67984.01,67984.01,67984.0,67984.01
2024-05-29 02:17:08,67984.01,67984.01,67981.55,67981.55
2024-05-29 02:17:09,67981.55,67981.55,67981.54,67981.55
2024-05-29 02:17:10,67981.55,67981.55,67973.69,67973.69
2024-05-29 02:17:11,67972.62,67972.62,67968.34,67968.34
2024-05-29 02:17:12,67968.34,67968.35,67968.34,67968.35
2024-05-29 02:17:13,67968.35,67968.35,67968.35,67968.35
2024-05-29 02:17:14,67968.35,67968.35,67968.35,67968.35
2024-05-29 02:17:15,67968.34,67968.35,67968.34,67968.35
2024-05-29 02:17:16,67968.34,67968.34,67968.34,67968.34
2024-05-29 02:17:17,67968.35,67968.35,67968.34,67968.34
2024-05-29 02:17:18,67968.35,67968.35,67968.35,67968.35
2024-05-29 02:17:19,67968.35,67968.35,67968.34,67968.34
2024-05-29 02:17:20,67968.34,67968.35,67968.34,67968.35
2024-05-29 02:17:21,67968.34,67968.34,67965.57,67965.57
2024-05-29 02:17:22,67965.58,67965.58,67965.57,67965.57
2024-05-29 02:17:23,67965.58,67965.58,67957.14,67957.14
2024-05-29 02:17:24,67956.29,67956.3,67956.29,67956.29
2024-05-29 02:17:25,67956.29,67956.3,67956.29,67956.3
2024-05-29 02:17:26,,,,
2024-05-29 02:17:27,67956.3,67956.3,67956.29,67956.29
2024-05-29 02:17:28,67956.3,67956.3,67956.3,67956.3
2024-05-29 02:17:29,67956.3,67956.3,67956.29,67956.29
2024-05-29 02:17:30,67956.3,67956.3,67956.3,67956.3
2024-05-29 02:17:31,67956.29,67956.3,67956.29,67956.3
2024-05-29 02:17:32,67956.29,67956.29,67956.29,67956.29
2024-05-29 02:17:33,67956.3,67956.3,67956.3,67956.3
2024-05-29 02:17:34,67956.29,67956.3,67956.29,67956.3
2024-05-29 02:17:35,67956.3,67956.3,67956.29,67956.3
2024-05-29 02:17:36,67956.3,67956.3,67956.3,67956.3
2024-05-29 02:17:37,67956.29,67956.29,67956.29,67956.29
2024-05-29 02:17:38,67956.29,67956.3,67956.29,67956.29
2024-05-29 02:17:39,67956.3,67956.3,67956.29,67956.29
2024-05-29 02:17:40,67956.29,67956.3,67956.29,67956.3
2024-05-29 02:17:41,67956.29,67956.29,67956.29,67956.29
2024-05-29 02:17:42,67956.29,67956.3,67956.29,67956.3
2024-05-29 02:17:43,67956.29,67956.29,67956.0,67956.01
2024-05-29 02:17:44,,,,
2024-05-29 02:17:45,67956.0,67956.01,67956.0,67956.01
2024-05-29 02:17:46,67956.0,67956.0,67956.0,67956.0
2024-05-29 02:17:47,,,,
2024-05-29 02:17:48,67956.0,67956.0,67951.45,67951.45
2024-05-29 02:17:49,67951.45,67951.46,67951.45,67951.46
2024-05-29 02:17:50,67951.45,67951.45,67950.0,67950.01
2024-05-29 02:17:51,67950.0,67950.0,67948.45,67948.45
2024-05-29 02:17:52,67948.45,67948.45,67948.45,67948.45
2024-05-29 02:17:53,67948.45,67948.45,67945.84,67945.84
2024-05-29 02:17:54,67945.85,67945.85,67945.84,67945.85
2024-05-29 02:17:55,67945.85,67945.85,67945.84,67945.84
2024-05-29 02:17:56,67945.84,67945.85,67945.84,67945.85
2024-05-29 02:17:57,67945.85,67945.85,67945.85,67945.85
2024-05-29 02:17:58,67945.84,67945.84,67944.97,67944.97
2024-05-29 02:17:59,67944.96,67944.96,67944.0,67944.01
2024-05-29 02:18:00,67944.0,67944.01,67941.19,67941.19
2024-05-29 02:18:01,67941.18,67941.18,67938.66,67938.67
2024-05-29 02:18:02,67938.66,67938.66,67937.42,67937.42
2024-05-29 02:18:03,67937.42,67937.43,67937.42,67937.43
2024-05-29 02:18:04,67937.41,67937.41,67934.89,67934.89
2024-05-29 02:18:05,67934.0,67934.0,67916.03,67916.03
2024-05-29 02:18:06,67915.99,67915.99,67914.0,67914.01
2024-05-29 02:18:07,67914.0,67914.0,67905.0,67905.0
2024-05-29 02:18:08,67905.0,67905.0,67901.13,67901.13
2024-05-29 02:18:09,67901.13,67901.13,67900.13,67900.13
2024-05-29 02:18:10,67900.14,67900.14,67900.14,67900.14
2024-05-29 02:18:11,67900.14,67910.01,67900.13,67910.01
2024-05-29 02:18:12,67911.42,67914.0,67911.42,67914.0
2024-05-29 02:18:13,67913.99,67914.0,67913.99,67914.0
2024-05-29 02:18:14,67914.0,67920.0,67913.99,67920.0
2024-05-29 02:18:15,67921.45,67923.48,67921.45,67923.48
2024-05-29 02:18:16,67923.48,67932.0,67923.48,67932.0
2024-05-29 02:18:17,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:18:18,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:18:19,,,,
2024-05-29 02:18:20,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:18:21,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:18:22,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:18:23,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:18:24,67932.99,67933.0,67932.99,67932.99
2024-05-29 02:18:25,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:18:26,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:18:27,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:18:28,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:18:29,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:18:30,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:18:31,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:18:32,,,,
2024-05-29 02:18:33,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:18:34,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:18:35,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:18:36,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:18:37,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:18:38,,,,
2024-05-29 02:18:39,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:18:40,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:18:41,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:18:42,67932.99,67933.0,67932.99,67932.99
2024-05-29 02:18:43,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:18:44,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:18:45,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:18:46,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:18:47,,,,
2024-05-29 02:18:48,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:18:49,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:18:50,,,,
2024-05-29 02:18:51,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:18:52,67932.99,67933.0,67932.99,67932.99
2024-05-29 02:18:53,67932.99,67932.99,67930.45,67930.46
2024-05-29 02:18:54,67930.46,67930.46,67928.93,67928.93
2024-05-29 02:18:55,67928.93,67928.93,67928.93,67928.93
2024-05-29 02:18:56,67928.92,67928.92,67928.92,67928.92
2024-05-29 02:18:57,67928.92,67928.92,67928.92,67928.92
2024-05-29 02:18:58,67928.93,67928.93,67928.92,67928.92
2024-05-29 02:18:59,67928.92,67928.93,67928.92,67928.92
2024-05-29 02:19:00,67928.92,67928.93,67928.92,67928.93
2024-05-29 02:19:01,67928.93,67928.93,67928.92,67928.92
2024-05-29 02:19:02,67928.92,67928.93,67928.92,67928.92
2024-05-29 02:19:03,67928.93,67928.93,67928.92,67928.93
2024-05-29 02:19:04,67929.14,67929.14,67929.14,67929.14
2024-05-29 02:19:05,,,,
2024-05-29 02:19:06,67929.14,67929.15,67929.14,67929.14
2024-05-29 02:19:07,67929.14,67931.86,67929.14,67931.86
2024-05-29 02:19:08,67931.98,67932.99,67931.98,67932.99
2024-05-29 02:19:09,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:19:10,,,,
2024-05-29 02:19:11,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:19:12,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:19:13,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:19:14,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:19:15,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:19:16,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:19:17,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:19:18,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:19:19,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:19:20,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:19:21,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:19:22,67933.0,67933.0,67932.99,67933.0
2024-05-29 02:19:23,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:19:24,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:19:25,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:19:26,67933.0,67933.0,67932.99,67933.0
2024-05-29 02:19:27,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:19:28,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:19:29,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:19:30,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:19:31,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:19:32,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:19:33,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:19:34,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:19:35,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:19:36,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:19:37,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:19:38,67933.0,67933.0,67932.99,67933.0
2024-05-29 02:19:39,67933.0,67933.0,67932.99,67932.99
2024-05-29 02:19:40,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:19:41,,,,
2024-05-29 02:19:42,67932.99,67933.0,67932.99,67932.99
2024-05-29 02:19:43,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:19:44,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:19:45,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:19:46,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:19:47,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:19:48,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:19:49,67932.99,67933.0,67932.99,67933.0
2024-05-29 02:19:50,67932.99,67932.99,67932.99,67932.99
2024-05-29 02:19:51,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:19:52,67933.0,67933.0,67933.0,67933.0
2024-05-29 02:19:53,67933.0,67934.0,67933.0,67934.0
2024-05-29 02:19:54,67934.81,67934.81,67934.8,67934.8
2024-05-29 02:19:55,67934.81,67934.81,67934.81,67934.81
2024-05-29 02:19:56,67934.81,67934.81,67934.81,67934.81
2024-05-29 02:19:57,67934.8,67934.81,67934.8,67934.8
2024-05-29 02:19:58,67934.81,67941.19,67934.8,67941.19
2024-05-29 02:19:59,67942.18,67942.19,67942.18,67942.19
2024-05-29 02:20:00,67942.18,67942.19,67942.18,67942.18
2024-05-29 02:20:01,67942.18,67942.19,67942.18,67942.19
2024-05-29 02:20:02,67942.18,67942.19,67942.18,67942.19
2024-05-29 02:20:03,67942.19,67942.19,67942.19,67942.19
2024-05-29 02:20:04,67942.19,67942.19,67942.18,67942.19
2024-05-29 02:20:05,,,,
2024-05-29 02:20:06,67942.18,67942.18,67942.18,67942.18
2024-05-29 02:20:07,67942.18,67942.2,67942.18,67942.2
2024-05-29 02:20:08,67944.0,67956.22,67944.0,67956.22
2024-05-29 02:20:09,67956.21,67956.22,67956.21,67956.21
2024-05-29 02:20:10,67956.22,67956.22,67956.22,67956.22
2024-05-29 02:20:11,67956.22,67956.22,67956.21,67956.21
2024-05-29 02:20:12,67956.21,67956.22,67956.21,67956.22
2024-05-29 02:20:13,67956.22,67956.22,67956.21,67956.22
2024-05-29 02:20:14,67956.21,67956.21,67956.21,67956.21
2024-05-29 02:20:15,67956.22,67956.22,67956.21,67956.21
2024-05-29 02:20:16,67956.21,67956.21,67956.21,67956.21
2024-05-29 02:20:17,67956.21,67956.21,67956.21,67956.21
2024-05-29 02:20:18,67956.22,67956.22,67956.21,67956.21
2024-05-29 02:20:19,67956.22,67956.22,67956.22,67956.22
2024-05-29 02:20:20,67956.21,67956.22,67956.21,67956.22
2024-05-29 02:20:21,67956.22,67960.0,67956.22,67960.0
2024-05-29 02:20:22,67962.3,67962.31,67962.3,67962.3
2024-05-29 02:20:23,67962.3,67962.31,67962.3,67962.3
2024-05-29 02:20:24,67962.31,67962.31,67962.3,67962.3
2024-05-29 02:20:25,67962.3,67962.3,67962.3,67962.3
2024-05-29 02:20:26,,,,
2024-05-29 02:20:27,67962.31,67962.31,67962.3,67962.3
2024-05-29 02:20:28,,,,
2024-05-29 02:20:29,67962.3,67962.31,67962.3,67962.3
2024-05-29 02:20:30,67962.31,67962.31,67946.49,67946.49
2024-05-29 02:20:31,67944.73,67944.73,67944.72,67944.73
2024-05-29 02:20:32,67944.72,67944.72,67942.18,67942.18
2024-05-29 02:20:33,67942.19,67942.19,67942.19,67942.19
2024-05-29 02:20:34,67942.18,67942.19,67942.18,67942.19
2024-05-29 02:20:35,67942.19,67947.27,67942.19,67947.27
2024-05-29 02:20:36,67947.27,67947.27,67947.27,67947.27
2024-05-29 02:20:37,67947.26,67947.26,67943.07,67943.07
2024-05-29 02:20:38,67942.31,67942.31,67940.0,67940.01
2024-05-29 02:20:39,67940.01,67940.01,67940.01,67940.01
2024-05-29 02:20:40,67940.01,67940.01,67940.01,67940.01
2024-05-29 02:20:41,67940.01,67940.01,67940.0,67940.0
2024-05-29 02:20:42,67940.01,67940.01,67940.0,67940.0
2024-05-29 02:20:43,67940.0,67940.0,67936.61,67936.61
2024-05-29 02:20:44,,,,
2024-05-29 02:20:45,,,,
2024-05-29 02:20:46,,,,
2024-05-29 02:20:47,67936.61,67936.62,67936.61,67936.62
2024-05-29 02:20:48,67936.61,67936.61,67936.61,67936.61
2024-05-29 02:20:49,67936.61,67936.62,67936.61,67936.62
2024-05-29 02:20:50,67936.62,67936.62,67936.62,67936.62
2024-05-29 02:20:51,67936.61,67936.61,67926.97,67926.97
2024-05-29 02:20:52,67926.97,67926.98,67926.97,67926.97
2024-05-29 02:20:53,67926.97,67926.97,67926.97,67926.97
2024-05-29 02:20:54,67926.98,67926.98,67926.98,67926.98
2024-05-29 02:20:55,,,,
2024-05-29 02:20:56,67926.98,67926.98,67926.98,67926.98
2024-05-29 02:20:57,67926.97,67926.97,67926.96,67926.96
2024-05-29 02:20:58,67926.96,67926.97,67926.96,67926.97
2024-05-29 02:20:59,67926.96,67926.97,67926.96,67926.97
2024-05-29 02:21:00,67926.97,67926.97,67920.71,67920.71
2024-05-29 02:21:01,67920.72,67920.72,67920.72,67920.72
2024-05-29 02:21:02,67920.72,67920.72,67920.71,67920.72
2024-05-29 02:21:03,67920.71,67920.72,67920.71,67920.72
2024-05-29 02:21:04,67920.72,67920.72,67920.71,67920.71
2024-05-29 02:21:05,67920.72,67920.72,67920.72,67920.72
2024-05-29 02:21:06,67920.71,67920.71,67920.71,67920.71
2024-05-29 02:21:07,67920.72,67920.72,67920.71,67920.72
2024-05-29 02:21:08,67920.71,67920.72,67920.71,67920.72
2024-05-29 02:21:09,67920.71,67920.71,67920.71,67920.71
2024-05-29 02:21:10,,,,
2024-05-29 02:21:11,67920.71,67920.72,67920.71,67920.72
2024-05-29 02:21:12,67920.72,67924.79,67920.72,67924.79
2024-05-29 02:21:13,67924.78,67924.78,67924.78,67924.78
2024-05-29 02:21:14,67924.78,67924.78,67924.78,67924.78
2024-05-29 02:21:15,67924.79,67924.79,67924.78,67924.78
2024-05-29 02:21:16,67924.78,67924.79,67924.78,67924.79
2024-05-29 02:21:17,67924.78,67924.78,67924.7,67924.7
2024-05-29 02:21:18,67921.57,67921.58,67921.57,67921.58
2024-05-29 02:21:19,67921.57,67921.57,67921.57,67921.57
2024-05-29 02:21:20,67921.57,67921.58,67921.57,67921.58
2024-05-29 02:21:21,,,,
2024-05-29 02:21:22,67921.57,67921.57,67921.57,67921.57
2024-05-29 02:21:23,67921.57,67921.58,67921.57,67921.58
2024-05-29 02:21:24,67921.57,67921.58,67921.57,67921.58
2024-05-29 02:21:25,67921.58,67921.58,67921.58,67921.58
2024-05-29 02:21:26,67921.57,67921.57,67921.57,67921.57
2024-05-29 02:21:27,67921.57,67921.58,67921.57,67921.57
2024-05-29 02:21:28,67921.58,67921.58,67921.57,67921.57
2024-05-29 02:21:29,67921.57,67921.58,67921.57,67921.58
2024-05-29 02:21:30,67921.57,67921.58,67921.57,67921.57
2024-05-29 02:21:31,67921.57,67921.58,67921.57,67921.58
2024-05-29 02:21:32,67921.58,67921.58,67921.58,67921.58
2024-05-29 02:21:33,67921.58,67921.58,67921.58,67921.58
2024-05-29 02:21:34,67921.58,67921.58,67921.57,67921.57
2024-05-29 02:21:35,67921.58,67921.58,67921.58,67921.58
2024-05-29 02:21:36,67921.58,67921.58,67921.58,67921.58
2024-05-29 02:21:37,67921.58,67921.58,67921.58,67921.58
2024-05-29 02:21:38,67921.58,67921.58,67921.58,67921.58
2024-05-29 02:21:39,67921.57,67921.57,67920.0,67920.01
2024-05-29 02:21:40,67920.01,67920.01,67920.0,67920.0
2024-05-29 02:21:41,67920.0,67920.01,67920.0,67920.01
2024-05-29 02:21:42,,,,
2024-05-29 02:21:43,67920.0,67920.01,67920.0,67920.0
2024-05-29 02:21:44,67920.01,67920.01,67920.01,67920.01
2024-05-29 02:21:45,67920.0,67920.0,67920.0,67920.0
2024-05-29 02:21:46,67920.0,67920.0,67920.0,67920.0
2024-05-29 02:21:47,67920.0,67920.01,67920.0,67920.0
2024-05-29 02:21:48,,,,
2024-05-29 02:21:49,67920.0,67920.0,67912.0,67912.0
2024-05-29 02:21:50,67912.0,67912.01,67912.0,67912.01
2024-05-29 02:21:51,67912.01,67912.01,67912.01,67912.01
2024-05-29 02:21:52,,,,
2024-05-29 02:21:53,67912.01,67912.01,67912.01,67912.01
2024-05-29 02:21:54,67912.0,67912.01,67912.0,67912.01
2024-05-29 02:21:55,67912.0,67912.01,67912.0,67912.01
2024-05-29 02:21:56,67912.01,67912.01,67912.01,67912.01
2024-05-29 02:21:57,67912.01,67912.01,67912.0,67912.01
2024-05-29 02:21:58,67912.0,67912.0,67912.0,67912.0
2024-05-29 02:21:59,67912.0,67912.01,67912.0,67912.0
2024-05-29 02:22:00,67912.01,67912.01,67905.0,67905.01
2024-05-29 02:22:01,67905.0,67905.0,67905.0,67905.0
2024-05-29 02:22:02,67905.0,67905.01,67905.0,67905.0
2024-05-29 02:22:03,67905.01,67905.01,67905.0,67905.0
2024-05-29 02:22:04,67905.01,67905.01,67900.15,67900.15
2024-05-29 02:22:05,67900.14,67900.14,67900.14,67900.14
2024-05-29 02:22:06,,,,
2024-05-29 02:22:07,67900.14,67900.14,67891.54,67891.54
2024-05-29 02:22:08,67891.54,67891.54,67890.0,67890.01
2024-05-29 02:22:09,,,,
2024-05-29 02:22:10,67890.01,67890.01,67890.0,67890.01
2024-05-29 02:22:11,67890.01,67890.01,67890.0,67890.0
2024-05-29 02:22:12,67890.0,67890.0,67875.59,67875.59
2024-05-29 02:22:13,67875.59,67875.59,67875.02,67875.02
2024-05-29 02:22:14,67875.02,67875.02,67875.02,67875.02
2024-05-29 02:22:15,67875.02,67875.02,67875.01,67875.01
2024-05-29 02:22:16,67875.02,67875.02,67875.01,67875.01
2024-05-29 02:22:17,,,,
2024-05-29 02:22:18,67875.02,67875.02,67875.02,67875.02
2024-05-29 02:22:19,67875.02,67875.02,67875.02,67875.02
2024-05-29 02:22:20,67875.02,67875.02,67875.01,67875.01
2024-05-29 02:22:21,67875.02,67875.02,67875.02,67875.02
2024-05-29 02:22:22,67875.02,67875.02,67875.01,67875.02
2024-05-29 02:22:23,67875.01,67875.02,67875.01,67875.02
2024-05-29 02:22:24,67875.01,67875.02,67875.01,67875.01
2024-05-29 02:22:25,67875.02,67875.02,67873.0,67873.0
2024-05-29 02:22:26,67873.0,67873.0,67871.96,67871.96
2024-05-29 02:22:27,67871.25,67871.25,67865.24,67865.24
2024-05-29 02:22:28,67865.24,67865.24,67865.24,67865.24
2024-05-29 02:22:29,67865.24,67865.24,67865.23,67865.23
2024-05-29 02:22:30,67865.24,67865.24,67865.24,67865.24
2024-05-29 02:22:31,67865.23,67865.23,67865.23,67865.23
2024-05-29 02:22:32,67865.23,67865.23,67865.23,67865.23
