Timestamp,Price,Signal,BettiCurve_0,BettiCurve_1,BettiCurve_2
2024-04-14 00:00:00,63945.53,Hold,9,1,1
2024-04-14 00:01:00,64152.28,Hold,0,0,0
2024-04-14 00:02:00,64158.04,Hold,0,0,0
2024-04-14 00:03:00,64260.79,Hold,0,0,0
2024-04-14 00:04:00,64189.29,Hold,0,0,0
2024-04-14 00:05:00,64260.01,Hold,0,0,0
2024-04-14 00:06:00,64287.54,Hold,0,0,0
2024-04-14 00:07:00,64181.82,Hold,0,0,0
2024-04-14 00:08:00,64267.9,Hold,0,0,0
2024-04-14 00:09:00,64220.06,Hold,0,0,0
2024-04-14 00:10:00,64182.87,Hold,9,0,0
2024-04-14 00:11:00,64056.57,Hold,0,0,0
2024-04-14 00:12:00,64156.99,Hold,0,0,0
2024-04-14 00:13:00,64090.91,Hold,0,0,0
2024-04-14 00:14:00,63874.97,Hold,0,0,0
2024-04-14 00:15:00,64030.3,Hold,0,0,0
2024-04-14 00:16:00,63877.21,Hold,0,0,0
2024-04-14 00:17:00,63725.89,Hold,0,0,0
2024-04-14 00:18:00,63735.26,Hold,0,0,0
2024-04-14 00:19:00,63669.05,Hold,0,0,0
2024-04-14 00:20:00,63482.52,Hold,9,1,0
2024-04-14 00:21:00,63340.15,Hold,0,0,0
2024-04-14 00:22:00,63502.36,Hold,0,0,0
2024-04-14 00:23:00,63537.85,Hold,0,0,0
2024-04-14 00:24:00,63403.69,Hold,0,0,0
2024-04-14 00:25:00,62934.66,Buy,0,0,0
2024-04-14 00:26:00,63314.21,Hold,0,0,0
2024-04-14 00:27:00,63370.51,Hold,0,0,0
2024-04-14 00:28:00,63647.66,Hold,0,0,0
2024-04-14 00:29:00,63556.99,Hold,0,0,0
2024-04-14 00:30:00,63659.98,Hold,9,1,0
2024-04-14 00:31:00,63688.31,Hold,0,0,0
2024-04-14 00:32:00,63737.76,Hold,0,0,0
2024-04-14 00:33:00,63635.54,Hold,0,0,0
2024-04-14 00:34:00,63719.66,Hold,0,0,0
2024-04-14 00:35:00,63574.38,Hold,0,0,0
2024-04-14 00:36:00,63671.65,Hold,0,0,0
2024-04-14 00:37:00,63828.97,Hold,0,0,0
2024-04-14 00:38:00,63848.0,Hold,0,0,0
2024-04-14 00:39:00,63956.99,Hold,0,0,0
2024-04-14 00:40:00,63849.69,Hold,9,0,0
2024-04-14 00:41:00,63916.55,Hold,0,0,0
2024-04-14 00:42:00,64151.52,Hold,0,0,0
2024-04-14 00:43:00,64190.3,Hold,0,0,0
2024-04-14 00:44:00,64099.48,Hold,0,0,0
2024-04-14 00:45:00,64196.69,Sell,0,0,0
2024-04-14 00:46:00,63948.39,Hold,0,0,0
2024-04-14 00:47:00,63910.87,Hold,0,0,0
2024-04-14 00:48:00,63909.09,Hold,0,0,0
2024-04-14 00:49:00,63829.89,Hold,0,0,0
2024-04-14 00:50:00,63800.49,Hold,9,1,1
2024-04-14 00:51:00,63714.53,Hold,0,0,0
2024-04-14 00:52:00,63703.73,Hold,0,0,0
2024-04-14 00:53:00,63724.83,Hold,0,0,0
2024-04-14 00:54:00,63777.0,Hold,0,0,0
2024-04-14 00:55:00,63804.16,Hold,0,0,0
2024-04-14 00:56:00,63784.03,Hold,0,0,0
2024-04-14 00:57:00,63739.49,Hold,0,0,0
2024-04-14 00:58:00,63584.51,Hold,0,0,0
2024-04-14 00:59:00,63672.18,Hold,0,0,0
2024-04-14 01:00:00,63568.43,Hold,9,1,0
2024-04-14 01:01:00,63572.98,Hold,0,0,0
2024-04-14 01:02:00,63671.65,Hold,0,0,0
2024-04-14 01:03:00,63671.82,Hold,0,0,0
2024-04-14 01:04:00,63780.09,Hold,0,0,0
2024-04-14 01:05:00,63666.67,Hold,0,0,0
2024-04-14 01:06:00,63560.98,Hold,0,0,0
2024-04-14 01:07:00,63641.8,Hold,0,0,0
2024-04-14 01:08:00,63602.17,Hold,0,0,0
2024-04-14 01:09:00,63344.57,Buy,0,0,0
2024-04-14 01:10:00,63368.27,Hold,9,1,0
2024-04-14 01:11:00,63347.38,Hold,0,0,0
2024-04-14 01:12:00,63377.0,Hold,0,0,0
2024-04-14 01:13:00,63501.59,Hold,0,0,0
2024-04-14 01:14:00,63508.57,Hold,0,0,0
2024-04-14 01:15:00,63484.84,Hold,0,0,0
2024-04-14 01:16:00,63559.09,Hold,0,0,0
2024-04-14 01:17:00,63607.98,Hold,0,0,0
2024-04-14 01:18:00,63555.16,Hold,0,0,0
2024-04-14 01:19:00,63553.15,Hold,0,0,0
2024-04-14 01:20:00,63651.75,Hold,9,2,0
2024-04-14 01:21:00,63628.81,Hold,0,0,0
2024-04-14 01:22:00,63787.87,Hold,0,0,0
2024-04-14 01:23:00,63724.99,Hold,0,0,0
2024-04-14 01:24:00,63722.15,Hold,0,0,0
2024-04-14 01:25:00,63727.78,Hold,0,0,0
2024-04-14 01:26:00,63817.51,Hold,0,0,0
2024-04-14 01:27:00,63874.95,Hold,0,0,0
2024-04-14 01:28:00,63805.27,Hold,0,0,0
2024-04-14 01:29:00,63782.31,Hold,0,0,0
2024-04-14 01:30:00,63936.41,Hold,9,2,0
2024-04-14 01:31:00,63901.28,Hold,0,0,0
2024-04-14 01:32:00,64039.61,Sell,0,0,0
2024-04-14 01:33:00,63937.99,Hold,0,0,0
2024-04-14 01:34:00,63935.48,Hold,0,0,0
2024-04-14 01:35:00,63926.01,Hold,0,0,0
2024-04-14 01:36:00,63832.62,Hold,0,0,0
2024-04-14 01:37:00,63850.75,Hold,0,0,0
2024-04-14 01:38:00,63799.35,Hold,0,0,0
2024-04-14 01:39:00,63864.77,Hold,0,0,0
2024-04-14 01:40:00,63855.61,Hold,9,2,0
2024-04-14 01:41:00,63766.09,Hold,0,0,0
2024-04-14 01:42:00,63839.73,Hold,0,0,0
2024-04-14 01:43:00,63903.92,Hold,0,0,0
2024-04-14 01:44:00,63867.39,Hold,0,0,0
2024-04-14 01:45:00,63797.0,Hold,0,0,0
2024-04-14 01:46:00,63787.89,Hold,0,0,0
2024-04-14 01:47:00,63796.55,Hold,0,0,0
2024-04-14 01:48:00,63749.55,Hold,0,0,0
2024-04-14 01:49:00,63690.04,Hold,0,0,0
2024-04-14 01:50:00,63691.2,Hold,9,3,1
2024-04-14 01:51:00,63857.84,Hold,0,0,0
2024-04-14 01:52:00,63834.65,Hold,0,0,0
2024-04-14 01:53:00,63895.24,Hold,0,0,0
2024-04-14 01:54:00,63916.21,Hold,0,0,0
2024-04-14 01:55:00,63962.97,Hold,0,0,0
2024-04-14 01:56:00,63917.16,Hold,0,0,0
2024-04-14 01:57:00,63815.07,Hold,0,0,0
2024-04-14 01:58:00,63764.83,Hold,0,0,0
2024-04-14 01:59:00,63743.11,Hold,0,0,0
2024-04-14 02:00:00,63727.54,Hold,9,4,1
2024-04-14 02:01:00,63777.37,Hold,0,0,0
2024-04-14 02:02:00,63796.16,Hold,0,0,0
2024-04-14 02:03:00,63908.07,Hold,0,0,0
2024-04-14 02:04:00,63829.88,Hold,0,0,0
2024-04-14 02:05:00,63926.18,Hold,0,0,0
2024-04-14 02:06:00,63926.43,Hold,0,0,0
2024-04-14 02:07:00,63850.73,Hold,0,0,0
2024-04-14 02:08:00,63682.68,Hold,0,0,0
2024-04-14 02:09:00,63677.18,Hold,0,0,0
2024-04-14 02:10:00,63650.05,Hold,9,4,1
2024-04-14 02:11:00,63657.0,Hold,0,0,0
2024-04-14 02:12:00,63652.21,Hold,0,0,0
2024-04-14 02:13:00,63629.02,Hold,0,0,0
2024-04-14 02:14:00,63657.0,Hold,0,0,0
2024-04-14 02:15:00,63609.11,Hold,0,0,0
2024-04-14 02:16:00,63541.84,Hold,0,0,0
2024-04-14 02:17:00,63545.89,Hold,0,0,0
2024-04-14 02:18:00,63396.49,Hold,0,0,0
2024-04-14 02:19:00,63419.57,Hold,0,0,0
2024-04-14 02:20:00,63448.44,Hold,9,4,0
2024-04-14 02:21:00,63449.01,Hold,0,0,0
2024-04-14 02:22:00,63383.77,Hold,0,0,0
2024-04-14 02:23:00,63369.48,Hold,0,0,0
2024-04-14 02:24:00,63425.1,Hold,0,0,0
2024-04-14 02:25:00,63478.81,Hold,0,0,0
2024-04-14 02:26:00,63507.03,Hold,0,0,0
2024-04-14 02:27:00,63458.9,Hold,0,0,0
2024-04-14 02:28:00,63465.32,Hold,0,0,0
2024-04-14 02:29:00,63507.38,Hold,0,0,0
2024-04-14 02:30:00,63412.99,Hold,9,4,0
2024-04-14 02:31:00,63345.8,Hold,0,0,0
2024-04-14 02:32:00,63370.29,Hold,0,0,0
2024-04-14 02:33:00,63316.67,Hold,0,0,0
2024-04-14 02:34:00,63358.27,Hold,0,0,0
2024-04-14 02:35:00,63383.03,Hold,0,0,0
2024-04-14 02:36:00,63202.81,Hold,0,0,0
2024-04-14 02:37:00,63164.18,Hold,0,0,0
2024-04-14 02:38:00,63182.03,Hold,0,0,0
2024-04-14 02:39:00,63158.48,Hold,0,0,0
2024-04-14 02:40:00,63105.91,Hold,9,4,1
2024-04-14 02:41:00,63135.0,Hold,1,1,1
2024-04-14 02:42:00,63099.97,Hold,0,0,0
2024-04-14 02:43:00,63120.56,Hold,0,0,0
2024-04-14 02:44:00,63158.6,Hold,0,0,0
2024-04-14 02:45:00,63024.23,Hold,0,0,0
2024-04-14 02:46:00,63089.39,Hold,0,0,0
2024-04-14 02:47:00,63191.58,Hold,0,0,0
2024-04-14 02:48:00,63306.8,Hold,0,0,0
2024-04-14 02:49:00,63214.47,Hold,0,0,0
2024-04-14 02:50:00,63146.64,Hold,9,3,1
2024-04-14 02:51:00,63218.72,Hold,1,1,0
2024-04-14 02:52:00,63046.54,Hold,0,0,0
2024-04-14 02:53:00,63127.65,Hold,0,0,0
2024-04-14 02:54:00,63172.74,Hold,0,0,0
2024-04-14 02:55:00,63093.47,Hold,0,0,0
2024-04-14 02:56:00,63151.51,Hold,0,0,0
2024-04-14 02:57:00,63083.35,Hold,0,0,0
2024-04-14 02:58:00,63063.01,Hold,0,0,0
2024-04-14 02:59:00,63084.18,Hold,0,0,0
2024-04-14 03:00:00,63036.01,Hold,9,3,1
2024-04-14 03:01:00,62924.72,Hold,1,1,0
2024-04-14 03:02:00,62794.67,Hold,0,0,0
2024-04-14 03:03:00,62709.99,Hold,0,0,0
2024-04-14 03:04:00,62641.08,Hold,0,0,0
2024-04-14 03:05:00,62602.5,Hold,0,0,0
2024-04-14 03:06:00,62625.11,Hold,0,0,0
2024-04-14 03:07:00,62462.49,Hold,0,0,0
2024-04-14 03:08:00,62513.22,Hold,0,0,0
2024-04-14 03:09:00,62448.43,Hold,0,0,0
2024-04-14 03:10:00,62288.34,Hold,9,3,1
2024-04-14 03:11:00,62252.83,Hold,1,1,0
2024-04-14 03:12:00,62197.17,Hold,0,0,0
2024-04-14 03:13:00,62227.35,Hold,0,0,0
2024-04-14 03:14:00,62183.58,Buy,0,0,0
2024-04-14 03:15:00,62403.12,Hold,0,0,0
2024-04-14 03:16:00,62491.21,Hold,0,0,0
2024-04-14 03:17:00,62575.76,Hold,0,0,0
2024-04-14 03:18:00,62682.88,Hold,0,0,0
2024-04-14 03:19:00,62657.01,Hold,0,0,0
2024-04-14 03:20:00,62710.69,Hold,9,3,1
2024-04-14 03:21:00,62587.48,Hold,1,1,0
2024-04-14 03:22:00,62646.64,Hold,0,0,0
2024-04-14 03:23:00,62615.68,Hold,0,0,0
2024-04-14 03:24:00,62614.49,Hold,0,0,0
2024-04-14 03:25:00,62549.48,Hold,0,0,0
2024-04-14 03:26:00,62724.91,Hold,0,0,0
2024-04-14 03:27:00,62671.01,Hold,0,0,0
2024-04-14 03:28:00,62674.04,Hold,0,0,0
2024-04-14 03:29:00,62735.62,Hold,0,0,0
2024-04-14 03:30:00,62866.56,Hold,9,3,1
2024-04-14 03:31:00,62914.17,Hold,1,1,0
2024-04-14 03:32:00,62864.78,Hold,0,0,0
2024-04-14 03:33:00,62894.71,Hold,0,0,0
2024-04-14 03:34:00,62942.33,Hold,0,0,0
2024-04-14 03:35:00,63148.35,Hold,0,0,0
2024-04-14 03:36:00,63212.97,Hold,0,0,0
2024-04-14 03:37:00,63307.52,Hold,0,0,0
2024-04-14 03:38:00,63243.13,Hold,0,0,0
2024-04-14 03:39:00,63339.2,Hold,0,0,0
2024-04-14 03:40:00,63302.3,Hold,9,3,1
2024-04-14 03:41:00,63448.07,Hold,1,1,0
2024-04-14 03:42:00,63434.28,Hold,0,0,0
2024-04-14 03:43:00,63418.42,Hold,0,0,0
2024-04-14 03:44:00,63397.0,Hold,0,0,0
2024-04-14 03:45:00,63288.54,Hold,0,0,0
2024-04-14 03:46:00,63333.29,Hold,0,0,0
2024-04-14 03:47:00,63237.01,Hold,0,0,0
2024-04-14 03:48:00,63252.5,Hold,0,0,0
2024-04-14 03:49:00,63196.53,Hold,0,0,0
2024-04-14 03:50:00,63256.95,Hold,9,3,1
2024-04-14 03:51:00,63237.22,Hold,1,1,0
2024-04-14 03:52:00,63107.24,Hold,0,0,0
2024-04-14 03:53:00,63164.17,Hold,0,0,0
2024-04-14 03:54:00,63123.16,Hold,0,0,0
2024-04-14 03:55:00,63303.03,Hold,0,0,0
2024-04-14 03:56:00,63293.29,Hold,0,0,0
2024-04-14 03:57:00,63432.04,Hold,0,0,0
2024-04-14 03:58:00,63457.02,Hold,0,0,0
2024-04-14 03:59:00,63437.55,Hold,0,0,0
2024-04-14 04:00:00,63454.0,Hold,9,2,1
2024-04-14 04:01:00,63520.69,Hold,1,1,0
2024-04-14 04:02:00,63550.18,Hold,0,0,0
2024-04-14 04:03:00,63446.61,Hold,0,0,0
2024-04-14 04:04:00,63463.87,Hold,0,0,0
2024-04-14 04:05:00,63507.02,Hold,0,0,0
2024-04-14 04:06:00,63600.34,Hold,0,0,0
2024-04-14 04:07:00,63635.05,Hold,0,0,0
2024-04-14 04:08:00,63587.57,Hold,0,0,0
2024-04-14 04:09:00,63506.36,Hold,0,0,0
2024-04-14 04:10:00,63630.69,Hold,9,2,2
2024-04-14 04:11:00,63651.08,Hold,1,1,0
2024-04-14 04:12:00,63666.67,Hold,0,0,0
2024-04-14 04:13:00,63727.28,Hold,0,0,0
2024-04-14 04:14:00,63691.28,Hold,0,0,0
2024-04-14 04:15:00,63840.97,Hold,0,0,0
2024-04-14 04:16:00,63817.01,Hold,0,0,0
2024-04-14 04:17:00,63842.85,Hold,0,0,0
2024-04-14 04:18:00,63941.99,Hold,0,0,0
2024-04-14 04:19:00,63976.59,Hold,0,0,0
2024-04-14 04:20:00,63980.94,Hold,9,1,1
2024-04-14 04:21:00,63896.45,Hold,0,0,0
2024-04-14 04:22:00,63909.74,Hold,0,0,0
2024-04-14 04:23:00,63844.38,Hold,0,0,0
2024-04-14 04:24:00,63979.56,Hold,0,0,0
2024-04-14 04:25:00,64068.22,Hold,0,0,0
2024-04-14 04:26:00,64037.16,Hold,0,0,0
2024-04-14 04:27:00,64103.03,Hold,0,0,0
2024-04-14 04:28:00,64060.0,Hold,0,0,0
2024-04-14 04:29:00,64148.3,Hold,0,0,0
2024-04-14 04:30:00,64017.0,Hold,9,1,1
2024-04-14 04:31:00,63988.4,Hold,0,0,0
2024-04-14 04:32:00,63962.41,Hold,0,0,0
2024-04-14 04:33:00,63883.25,Hold,0,0,0
2024-04-14 04:34:00,63856.44,Hold,0,0,0
2024-04-14 04:35:00,63970.15,Hold,0,0,0
2024-04-14 04:36:00,64057.0,Hold,0,0,0
2024-04-14 04:37:00,64003.19,Hold,0,0,0
2024-04-14 04:38:00,63957.0,Hold,0,0,0
2024-04-14 04:39:00,63910.44,Hold,0,0,0
2024-04-14 04:40:00,63928.66,Hold,9,1,0
2024-04-14 04:41:00,63990.1,Hold,0,0,0
2024-04-14 04:42:00,63910.39,Hold,0,0,0
2024-04-14 04:43:00,63899.62,Hold,0,0,0
2024-04-14 04:44:00,63941.63,Hold,0,0,0
2024-04-14 04:45:00,63913.72,Hold,0,0,0
2024-04-14 04:46:00,63899.62,Hold,0,0,0
2024-04-14 04:47:00,63965.55,Hold,0,0,0
2024-04-14 04:48:00,63932.81,Hold,0,0,0
2024-04-14 04:49:00,64005.76,Hold,0,0,0
2024-04-14 04:50:00,63983.15,Hold,9,1,0
2024-04-14 04:51:00,63978.7,Hold,0,0,0
2024-04-14 04:52:00,63952.73,Hold,0,0,0
2024-04-14 04:53:00,63969.69,Hold,0,0,0
2024-04-14 04:54:00,63976.01,Hold,0,0,0
2024-04-14 04:55:00,63988.3,Hold,0,0,0
2024-04-14 04:56:00,64041.56,Hold,0,0,0
2024-04-14 04:57:00,64060.61,Hold,0,0,0
2024-04-14 04:58:00,64055.36,Hold,0,0,0
2024-04-14 04:59:00,63956.99,Hold,0,0,0
2024-04-14 05:00:00,63951.65,Hold,9,2,0
2024-04-14 05:01:00,63956.4,Hold,0,0,0
2024-04-14 05:02:00,64029.54,Hold,0,0,0
2024-04-14 05:03:00,64028.45,Hold,0,0,0
2024-04-14 05:04:00,64075.32,Hold,0,0,0
2024-04-14 05:05:00,64081.38,Hold,0,0,0
2024-04-14 05:06:00,64176.99,Hold,0,0,0
2024-04-14 05:07:00,64154.41,Hold,0,0,0
2024-04-14 05:08:00,64153.25,Hold,0,0,0
2024-04-14 05:09:00,64231.37,Hold,0,0,0
2024-04-14 05:10:00,64190.94,Hold,9,2,0
2024-04-14 05:11:00,64335.54,Hold,0,0,0
2024-04-14 05:12:00,64318.8,Hold,0,0,0
2024-04-14 05:13:00,64336.01,Hold,0,0,0
2024-04-14 05:14:00,64388.7,Hold,0,0,0
2024-04-14 05:15:00,64300.95,Hold,0,0,0
2024-04-14 05:16:00,64271.99,Hold,0,0,0
2024-04-14 05:17:00,64219.46,Hold,0,0,0
2024-04-14 05:18:00,64136.99,Hold,0,0,0
2024-04-14 05:19:00,64057.83,Hold,0,0,0
2024-04-14 05:20:00,64114.8,Hold,9,1,0
2024-04-14 05:21:00,64085.07,Hold,0,0,0
2024-04-14 05:22:00,64108.61,Hold,0,0,0
2024-04-14 05:23:00,64076.37,Hold,0,0,0
2024-04-14 05:24:00,64096.81,Hold,0,0,0
2024-04-14 05:25:00,64162.55,Hold,0,0,0
2024-04-14 05:26:00,64199.59,Hold,0,0,0
2024-04-14 05:27:00,64204.49,Hold,0,0,0
2024-04-14 05:28:00,64232.47,Hold,0,0,0
2024-04-14 05:29:00,64268.1,Hold,0,0,0
2024-04-14 05:30:00,64202.8,Hold,9,2,1
2024-04-14 05:31:00,64240.0,Hold,0,0,0
2024-04-14 05:32:00,64164.95,Hold,0,0,0
2024-04-14 05:33:00,64187.89,Hold,0,0,0
2024-04-14 05:34:00,64249.73,Hold,0,0,0
2024-04-14 05:35:00,64378.29,Hold,0,0,0
2024-04-14 05:36:00,64440.78,Hold,0,0,0
2024-04-14 05:37:00,64444.0,Hold,0,0,0
2024-04-14 05:38:00,64420.0,Hold,0,0,0
2024-04-14 05:39:00,64355.7,Hold,0,0,0
2024-04-14 05:40:00,64421.06,Hold,9,3,1
2024-04-14 05:41:00,64406.35,Hold,0,0,0
2024-04-14 05:42:00,64435.52,Hold,0,0,0
2024-04-14 05:43:00,64348.01,Hold,0,0,0
2024-04-14 05:44:00,64405.5,Hold,0,0,0
2024-04-14 05:45:00,64310.59,Hold,0,0,0
2024-04-14 05:46:00,64288.0,Hold,0,0,0
2024-04-14 05:47:00,64284.02,Hold,0,0,0
2024-04-14 05:48:00,64328.07,Hold,0,0,0
2024-04-14 05:49:00,64280.0,Hold,0,0,0
2024-04-14 05:50:00,64317.29,Hold,9,3,0
2024-04-14 05:51:00,64391.26,Hold,0,0,0
2024-04-14 05:52:00,64436.02,Hold,0,0,0
2024-04-14 05:53:00,64400.01,Hold,0,0,0
2024-04-14 05:54:00,64404.0,Hold,0,0,0
2024-04-14 05:55:00,64417.27,Hold,0,0,0
2024-04-14 05:56:00,64375.99,Hold,0,0,0
2024-04-14 05:57:00,64404.02,Hold,0,0,0
2024-04-14 05:58:00,64392.0,Hold,0,0,0
2024-04-14 05:59:00,64383.99,Hold,0,0,0
2024-04-14 06:00:00,64363.48,Hold,9,2,0
2024-04-14 06:01:00,64279.99,Hold,0,0,0
2024-04-14 06:02:00,64267.99,Hold,0,0,0
2024-04-14 06:03:00,64218.53,Hold,0,0,0
2024-04-14 06:04:00,64217.0,Hold,0,0,0
2024-04-14 06:05:00,64257.73,Hold,0,0,0
2024-04-14 06:06:00,64242.78,Hold,0,0,0
2024-04-14 06:07:00,64212.11,Hold,0,0,0
2024-04-14 06:08:00,64212.01,Hold,0,0,0
2024-04-14 06:09:00,64154.95,Hold,0,0,0
2024-04-14 06:10:00,64111.22,Hold,9,1,0
2024-04-14 06:11:00,64189.26,Hold,0,0,0
2024-04-14 06:12:00,64184.32,Hold,0,0,0
2024-04-14 06:13:00,64256.92,Hold,0,0,0
2024-04-14 06:14:00,64217.63,Hold,0,0,0
2024-04-14 06:15:00,64211.55,Hold,0,0,0
2024-04-14 06:16:00,64142.49,Hold,0,0,0
2024-04-14 06:17:00,64164.0,Hold,0,0,0
2024-04-14 06:18:00,64156.93,Hold,0,0,0
2024-04-14 06:19:00,64231.09,Hold,0,0,0
2024-04-14 06:20:00,64275.23,Hold,9,1,0
2024-04-14 06:21:00,64299.99,Hold,0,0,0
2024-04-14 06:22:00,64257.75,Hold,0,0,0
2024-04-14 06:23:00,64350.33,Hold,0,0,0
2024-04-14 06:24:00,64546.64,Hold,0,0,0
2024-04-14 06:25:00,64563.42,Hold,0,0,0
2024-04-14 06:26:00,64565.07,Hold,0,0,0
2024-04-14 06:27:00,64505.15,Hold,0,0,0
2024-04-14 06:28:00,64583.7,Hold,0,0,0
2024-04-14 06:29:00,64656.1,Hold,0,0,0
2024-04-14 06:30:00,64658.47,Hold,9,1,0
2024-04-14 06:31:00,64568.46,Hold,0,0,0
2024-04-14 06:32:00,64551.9,Hold,0,0,0
2024-04-14 06:33:00,64509.34,Hold,0,0,0
2024-04-14 06:34:00,64575.0,Hold,0,0,0
2024-04-14 06:35:00,64707.41,Hold,0,0,0
2024-04-14 06:36:00,64729.84,Hold,0,0,0
2024-04-14 06:37:00,64872.96,Sell,0,0,0
2024-04-14 06:38:00,64800.8,Hold,0,0,0
2024-04-14 06:39:00,64737.29,Hold,0,0,0
2024-04-14 06:40:00,64719.0,Hold,9,1,0
2024-04-14 06:41:00,64659.78,Hold,0,0,0
2024-04-14 06:42:00,64756.99,Hold,0,0,0
2024-04-14 06:43:00,64705.04,Hold,0,0,0
2024-04-14 06:44:00,64833.92,Hold,0,0,0
2024-04-14 06:45:00,64800.0,Hold,0,0,0
2024-04-14 06:46:00,64851.27,Hold,0,0,0
2024-04-14 06:47:00,64783.5,Hold,0,0,0
2024-04-14 06:48:00,64840.16,Hold,0,0,0
2024-04-14 06:49:00,64820.48,Hold,0,0,0
2024-04-14 06:50:00,64792.16,Hold,9,2,0
2024-04-14 06:51:00,64666.67,Hold,0,0,0
2024-04-14 06:52:00,64618.4,Hold,0,0,0
2024-04-14 06:53:00,64666.01,Hold,0,0,0
2024-04-14 06:54:00,64601.2,Hold,0,0,0
2024-04-14 06:55:00,64745.83,Hold,0,0,0
2024-04-14 06:56:00,64690.73,Hold,0,0,0
2024-04-14 06:57:00,64648.68,Hold,0,0,0
2024-04-14 06:58:00,64611.1,Hold,0,0,0
2024-04-14 06:59:00,64649.96,Hold,0,0,0
2024-04-14 07:00:00,64707.48,Hold,9,3,0
2024-04-14 07:01:00,64726.33,Hold,0,0,0
2024-04-14 07:02:00,64575.76,Hold,0,0,0
2024-04-14 07:03:00,64614.65,Hold,0,0,0
2024-04-14 07:04:00,64656.99,Hold,0,0,0
2024-04-14 07:05:00,64720.85,Hold,0,0,0
2024-04-14 07:06:00,64724.89,Hold,0,0,0
2024-04-14 07:07:00,64745.43,Hold,0,0,0
2024-04-14 07:08:00,64757.58,Hold,0,0,0
2024-04-14 07:09:00,64757.57,Hold,0,0,0
2024-04-14 07:10:00,64820.0,Hold,9,4,0
2024-04-14 07:11:00,64800.01,Hold,0,0,0
2024-04-14 07:12:00,64724.51,Hold,0,0,0
2024-04-14 07:13:00,64720.61,Hold,0,0,0
2024-04-14 07:14:00,64648.97,Hold,0,0,0
2024-04-14 07:15:00,64720.48,Hold,0,0,0
2024-04-14 07:16:00,64691.39,Hold,0,0,0
2024-04-14 07:17:00,64742.32,Hold,0,0,0
2024-04-14 07:18:00,64806.02,Hold,0,0,0
2024-04-14 07:19:00,64794.87,Hold,0,0,0
2024-04-14 07:20:00,64700.13,Hold,9,3,0
2024-04-14 07:21:00,64744.65,Hold,0,0,0
2024-04-14 07:22:00,64682.7,Hold,0,0,0
2024-04-14 07:23:00,64645.92,Hold,0,0,0
2024-04-14 07:24:00,64621.8,Hold,0,0,0
2024-04-14 07:25:00,64677.0,Hold,0,0,0
2024-04-14 07:26:00,64608.78,Hold,0,0,0
2024-04-14 07:27:00,64568.01,Hold,0,0,0
2024-04-14 07:28:00,64559.14,Hold,0,0,0
2024-04-14 07:29:00,64580.01,Hold,0,0,0
2024-04-14 07:30:00,64603.75,Hold,9,2,1
2024-04-14 07:31:00,64585.61,Hold,1,0,0
2024-04-14 07:32:00,64650.79,Hold,0,0,0
2024-04-14 07:33:00,64617.18,Hold,0,0,0
2024-04-14 07:34:00,64599.53,Hold,0,0,0
2024-04-14 07:35:00,64665.07,Hold,0,0,0
2024-04-14 07:36:00,64687.85,Hold,0,0,0
2024-04-14 07:37:00,64701.63,Hold,0,0,0
2024-04-14 07:38:00,64707.84,Hold,0,0,0
2024-04-14 07:39:00,64720.54,Hold,0,0,0
2024-04-14 07:40:00,64685.09,Hold,9,1,0
2024-04-14 07:41:00,64643.83,Hold,0,0,0
2024-04-14 07:42:00,64568.44,Hold,0,0,0
2024-04-14 07:43:00,64636.37,Hold,0,0,0
2024-04-14 07:44:00,64578.08,Hold,0,0,0
2024-04-14 07:45:00,64571.17,Hold,0,0,0
2024-04-14 07:46:00,64536.97,Hold,0,0,0
2024-04-14 07:47:00,64489.62,Hold,0,0,0
2024-04-14 07:48:00,64492.61,Hold,0,0,0
2024-04-14 07:49:00,64421.8,Hold,0,0,0
2024-04-14 07:50:00,64324.86,Buy,9,1,0
2024-04-14 07:51:00,64381.99,Hold,0,0,0
2024-04-14 07:52:00,64357.46,Hold,0,0,0
2024-04-14 07:53:00,64376.99,Hold,0,0,0
2024-04-14 07:54:00,64360.89,Hold,0,0,0
2024-04-14 07:55:00,64374.4,Hold,0,0,0
2024-04-14 07:56:00,64369.66,Hold,0,0,0
2024-04-14 07:57:00,64412.37,Hold,0,0,0
2024-04-14 07:58:00,64470.57,Hold,0,0,0
2024-04-14 07:59:00,64464.3,Hold,0,0,0
2024-04-14 08:00:00,64429.22,Hold,9,1,0
2024-04-14 08:01:00,64394.56,Hold,0,0,0
2024-04-14 08:02:00,64409.93,Hold,0,0,0
2024-04-14 08:03:00,64411.21,Hold,0,0,0
2024-04-14 08:04:00,64416.99,Hold,0,0,0
2024-04-14 08:05:00,64481.12,Hold,0,0,0
2024-04-14 08:06:00,64539.99,Hold,0,0,0
2024-04-14 08:07:00,64556.78,Hold,0,0,0
2024-04-14 08:08:00,64580.0,Hold,0,0,0
2024-04-14 08:09:00,64543.27,Hold,0,0,0
2024-04-14 08:10:00,64553.5,Hold,9,1,0
2024-04-14 08:11:00,64586.76,Hold,0,0,0
2024-04-14 08:12:00,64608.6,Hold,0,0,0
2024-04-14 08:13:00,64607.0,Hold,0,0,0
2024-04-14 08:14:00,64601.16,Hold,0,0,0
2024-04-14 08:15:00,64617.74,Hold,0,0,0
2024-04-14 08:16:00,64652.54,Hold,0,0,0
2024-04-14 08:17:00,64621.39,Hold,0,0,0
