Timestamp,open,high,low,close
2024-05-28 20:30:12,68437.1,68437.11,68437.1,68437.1
2024-05-28 20:30:13,68437.1,68437.11,68437.1,68437.11
2024-05-28 20:30:14,68437.11,68437.11,68437.11,68437.11
2024-05-28 20:30:15,68437.11,68437.11,68437.1,68437.1
2024-05-28 20:30:16,68437.1,68437.1,68437.1,68437.1
2024-05-28 20:30:17,68437.1,68437.1,68437.1,68437.1
