timestamp,wallet_balance,unrealized_pnl,realized_pnl,sharpe_ratio,max_drawdown,Close,signal
2025-06-27 20:31:34,10158.43837828,4.69473413,-39.0599324900013,-0.5892666324257785,-0.0038391877558296983,106964.1,Sell
2025-06-27 20:31:36,10158.20583101,4.68752435,-39.29247976000079,-0.5840566032786343,-0.0038619918984293955,106964.1,Sell
2025-06-27 20:31:38,10157.82624076,5.80776614,-39.672070010001335,-0.58183008811948,-0.003899215428038838,106859.3,Buy
2025-06-27 20:31:39,10153.15798191,0.0,-44.34032886000023,-0.6067247338184673,-0.004356996078431319,106859.3,Buy
2025-06-27 20:31:40,10153.15798191,0.0,-44.34032886000023,-0.6067247338184673,-0.004356996078431319,106859.3,Buy
2025-06-27 20:31:40,10153.60845532,0.0,-43.88985545000105,-0.5883289673323976,-0.004356996078431319,106859.3,Hold
2025-06-27 20:31:41,10150.56249974,6.07243061,-46.93581103000179,-0.6126812500877568,-0.0046115152801388115,106859.3,Hold
2025-06-27 20:31:42,10150.50293489,6.91419802,-46.99537588000021,-0.604481632461369,-0.004617356352077828,106842.8,Buy
2025-06-27 20:31:43,10145.89894304,0.0,-51.59936773000118,-0.6274312511727209,-0.005068834826433499,106842.8,Buy
2025-06-27 20:31:44,10145.60024001,0.0,-51.89807076000034,-0.6230941403721902,-0.005098126361402167,106842.7,Hold
2025-06-27 20:31:45,10142.60950785,6.89829019,-54.88880292000067,-0.6446762157776014,-0.005391404724352178,106842.7,Hold
2025-06-27 20:31:47,10142.694377,6.87704159,-54.803933770001095,-0.6340349392291694,-0.005391404724352178,106838.5,Sell
2025-06-27 20:31:48,10142.79597662,6.89841702,-54.70233415000075,-0.6235685976270073,-0.005391404724352178,106838.5,Sell
2025-06-27 20:31:50,10142.58507121,5.69092815,-54.913239560000875,-0.6184075286943606,-0.005393801039833446,106838.5,Sell
2025-06-27 20:31:50,10142.58507121,5.69092815,-54.913239560000875,-0.6184075286943606,-0.005393801039833446,106838.5,Hold
2025-06-27 20:31:52,10142.69356582,5.86854173,-54.804744950000895,-0.6085566383353361,-0.005393801039833446,106838.5,Sell
2025-06-27 20:31:54,10142.64388137,6.99892885,-54.8544294000003,-0.6015141919647277,-0.005393801039833446,106864.9,Sell
2025-06-27 20:31:56,10142.55536194,7.1113137,-54.942948830001114,-0.5953068423421812,-0.005396714402048364,106864.9,Sell
2025-06-27 20:31:58,10142.82943758,7.10440366,-54.66887319000125,-0.5838890264304913,-0.005396714402048364,106864.9,Sell
2025-06-27 20:32:00,10142.92829949,6.48657522,-54.57001128000047,-0.5755283648841002,-0.005396714402048364,106837.3,Buy
2025-06-27 20:32:00,10142.92829949,6.48657522,-54.57001128000047,-0.5755283648841002,-0.005396714402048364,106837.3,Buy
2025-06-27 20:32:00,10147.08901338,0.0,-50.409297390000575,-0.4870982485618745,-0.005396714402048364,106837.3,Buy
2025-06-27 20:32:03,10146.92336599,0.0,-50.574944780000806,-0.48390516488252305,-0.005396714402048364,106837.3,Hold
2025-06-27 20:32:03,10143.849909,0.22454256,-53.64840177000042,-0.5027533356371994,-0.005396714402048364,106837.3,Hold
2025-06-27 20:32:05,10143.80772362,0.23102622,-53.69058715000028,-0.4980472269229925,-0.005396714402048364,106737.3,Buy
2025-06-27 20:32:05,10140.73176085,0.0,-56.766549920001125,-0.516164936622864,-0.005575541095224734,106737.3,Buy
2025-06-27 20:32:10,10140.80688104,0.0,-56.69142973000089,-0.5100649975391902,-0.005575541095224734,106737.2,Hold
2025-06-27 20:32:10,10140.80688104,0.0,-56.69142973000089,-0.5100649975391902,-0.005575541095224734,106737.2,Hold
2025-06-27 20:32:10,10137.77461316,0.01740536,-59.72369761000118,-0.5273682085465123,-0.005865526084560813,106737.2,Hold
2025-06-27 20:32:12,10137.88832388,0.01740556,-59.60998689000007,-0.5208438253513443,-0.005865526084560813,106737.2,Hold
2025-06-27 20:32:14,10137.89430332,-0.35191276,-59.60400745000152,-0.5157260068108837,-0.005865526084560813,106737.4,Sell
2025-06-27 20:32:16,10137.94497655,-0.03941796,-59.55333422000149,-0.5102605939536015,-0.005865526084560813,106737.4,Hold
2025-06-27 20:32:18,10137.74937789,0.47194446,-59.74893288000021,-0.5075727752918988,-0.005868000715613664,106737.4,Sell
2025-06-27 20:32:20,10137.7834303,-1.23968367,-59.714880470000935,-0.5025503574035788,-0.005868000715613664,106737.4,Sell
2025-06-27 20:32:20,10137.7834303,-1.23968367,-59.714880470000935,-0.5025503574035788,-0.005868000715613664,106737.4,Hold
2025-06-27 20:32:25,10137.64701796,-0.2992251,-59.851292810000814,-0.49944609873802925,-0.005878038375656813,106737.3,Sell
2025-06-27 20:32:26,10138.02828334,0.23037267,-59.47002743000121,-0.4908663105322109,-0.005878038375656813,106737.3,Buy
2025-06-27 20:32:27,10134.89385053,0.0,-62.60446024000157,-0.5069771401698746,-0.006148020571855262,106737.3,Buy
2025-06-27 20:32:30,10134.46903753,0.0,-63.0292732400012,-0.5067145146070275,-0.0061896787527067065,106737.3,Sell
2025-06-27 20:32:30,10134.46903753,0.0,-63.0292732400012,-0.5067145146070275,-0.0061896787527067065,106737.3,Sell
2025-06-27 20:32:31,10131.53727843,-0.2860744,-65.96103234000111,-0.5216947535182335,-0.006477174076063186,106737.3,Sell
2025-06-27 20:32:32,10131.52097162,-0.09543518,-65.97733915000026,-0.5174072177441361,-0.0064787731609312615,106739.8,Sell
2025-06-27 20:32:34,10131.52451658,-0.09636157,-65.97379419000026,-0.5130304257859927,-0.0064787731609312615,106737.1,Buy
2025-06-27 20:32:34,10128.49468711,0.0,-69.00362366000081,-0.5276911278258745,-0.006775537872524162,106737.1,Buy
2025-06-27 20:32:36,10128.42765684,0.0,-69.07065393000084,-0.5239930490385453,-0.006782111021439441,106737.1,Hold
2025-06-27 20:32:38,10128.46501963,0.0,-69.03329114000007,-0.5193771238299368,-0.006782111021439441,106737.1,Hold
2025-06-27 20:32:39,10128.59057482,0.0,-68.90773595000064,-0.5140102391123201,-0.006782111021439441,106740.0,Sell
2025-06-27 20:32:40,10125.5660346,-0.49715609,-71.93227617000048,-0.5279914048821962,-0.007062728556220144,106740.0,Sell
2025-06-27 20:32:40,10125.5660346,-0.49715609,-71.93227617000048,-0.5279914048821962,-0.007062728556220144,106740.0,Sell
2025-06-27 20:32:42,10125.57048845,-0.50425854,-71.92782232000172,-0.5238090254627586,-0.007062728556220144,106740.0,Buy
2025-06-27 20:32:42,10121.87955408,0.0,-75.61875669000074,-0.5383869232268214,-0.007424233670724534,106740.0,Buy
2025-06-27 20:32:44,10121.81175716,0.0,-75.68655361000128,-0.5348497287444618,-0.0074308819991761865,106741.1,Sell
2025-06-27 20:32:44,10118.83371663,-1.06300685,-78.66459414000019,-0.5478720861070449,-0.007722915790472573,106741.1,Sell
2025-06-27 20:32:46,10118.82299376,-1.05590368,-78.67531701000007,-0.5438049544349014,-0.007723967300802381,106741.1,Sell
2025-06-27 20:32:48,10118.83988734,-1.05590545,-78.65842343000077,-0.5395811375010274,-0.007723967300802381,106744.7,Sell
2025-06-27 20:32:50,10119.09288631,-1.05593185,-78.40542446000109,-0.5332846554446126,-0.007723967300802381,106744.7,Sell
2025-06-27 20:32:50,10119.09288631,-1.05593185,-78.40542446000109,-0.5332846554446126,-0.007723967300802381,106744.7,Buy
2025-06-27 20:32:51,10115.58689347,0.0,-81.91141730000163,-0.5466228458262913,-0.008041307050609237,106744.7,Buy
2025-06-27 20:32:52,10115.60064634,0.0,-81.89766443000008,-0.5425379233353389,-0.008041307050609237,106744.7,Sell
2025-06-27 20:32:53,10112.5769055,-0.86837485,-84.92140527000083,-0.5547674830811765,-0.008336473684434575,106744.7,Sell
2025-06-27 20:32:54,10112.54677956,-0.87547449,-84.95153121000112,-0.5510611880064148,-0.008339427906308372,106746.2,Hold
2025-06-27 20:32:55,10109.22440671,0.0,-88.27390406000086,-0.5634531566735447,-0.008665227750102256,106746.2,Hold
2025-06-27 20:32:56,10109.22228444,0.0,-88.2760263300006,-0.5595020300764305,-0.008665435864984472,106746.2,Sell
2025-06-27 20:32:57,10106.18894079,-0.60368888,-91.30936998000107,-0.5711226597698983,-0.00896289281276308,106746.2,Sell
2025-06-27 20:32:59,10106.1776254,0.06065959,-91.32068537000123,-0.567251722475789,-0.008964002427023998,106746.2,Buy
2025-06-27 20:33:00,10103.02661929,0.0,-94.47169148000103,-0.5787826382939723,-0.009272997637610247,106746.2,Buy
2025-06-27 20:33:00,10103.02661929,0.0,-94.47169148000103,-0.5787826382939723,-0.009272997637610247,106746.2,Buy
2025-06-27 20:33:01,10103.02591229,0.0,-94.47239848000027,-0.5748263912276461,-0.009273066967724453,106746.4,Sell
2025-06-27 20:33:02,10099.98571333,-0.63919742,-97.51259744000163,-0.5859044626542724,-0.009571196163630669,106746.4,Sell
2025-06-27 20:33:04,10099.98480461,-0.63919736,-97.51350616000127,-0.5819570787106887,-0.009571285274891594,106747.4,Sell
2025-06-27 20:33:05,10099.99540632,-0.94459265,-97.50290445000064,-0.5779963555943309,-0.009571285274891594,106747.4,Buy
2025-06-27 20:33:06,10096.75308527,0.0,-100.74522550000074,-0.5890295549300054,-0.009888195418242152,106747.4,Buy
2025-06-27 20:33:08,10096.84574576,0.0,-100.65256501000113,-0.5844185203052947,-0.009888195418242152,106747.4,Sell
2025-06-27 20:33:09,10093.93906147,-5.46065034,-103.55924930000037,-0.594700648059607,-0.010164145335925912,106747.4,Sell
2025-06-27 20:33:10,10093.45652403,-5.39647187,-104.04178674000104,-0.5943806650873562,-0.010211464113701552,106747.4,Sell
2025-06-27 20:33:10,10093.45652403,-5.39647187,-104.04178674000104,-0.5943806650873562,-0.010211464113701552,106747.4,Sell
2025-06-27 20:33:14,10093.14653761,-9.80647357,-104.35177316000045,-0.5928783161876591,-0.010241862124934498,106747.4,Buy
2025-06-27 20:33:14,10090.01397072,0.0,-107.48434005000126,-0.6032025317135579,-0.010549049141417632,106747.4,Buy
2025-06-27 20:33:16,10088.84774319,0.0,-108.65056758000173,-0.6069631641451885,-0.010663412207893574,106748.1,Buy
2025-06-27 20:33:16,10086.26640829,8.58148661,-111.23190248000174,-0.6160763260595803,-0.01091654409440046,106748.1,Buy
2025-06-27 20:33:18,10086.66572267,8.24802808,-110.83258810000007,-0.6089738705577329,-0.01091654409440046,106748.1,Sell
2025-06-27 20:33:19,10082.42377884,0.0,-115.07453193000038,-0.6188753208975176,-0.01129336154719407,106748.1,Sell
2025-06-27 20:33:20,10082.40654275,0.0,-115.09176802000002,-0.6151652589236128,-0.011295051759485975,106748.1,Sell
2025-06-27 20:33:20,10082.40654275,0.0,-115.09176802000002,-0.6151652589236128,-0.011295051759485975,106748.1,Sell
2025-06-27 20:33:21,10079.38017624,-8.53080837,-118.11813453000104,-0.624679494444676,-0.011591824512195426,106748.1,Sell
2025-06-27 20:33:25,10079.64176356,-8.23142216,-117.85654721000174,-0.6188568738041069,-0.011591824512195426,106748.1,Sell
2025-06-27 20:33:27,10079.62261811,-8.07930316,-117.87569266000173,-0.6152584021547663,-0.011591824512195426,106748.1,Buy
2025-06-27 20:33:27,10068.36348378,0.0,-129.13482699000087,-0.5818929658134716,-0.012672147776513487,106748.1,Buy
2025-06-27 20:33:30,10068.32483307,0.0,-129.17347770000015,-0.5787833583827147,-0.012675937957763117,106868.1,Sell
2025-06-27 20:33:30,10068.32483307,0.0,-129.17347770000015,-0.5787833583827147,-0.012675937957763117,106868.1,Sell
2025-06-27 20:33:30,10065.28829679,-0.09202773,-132.21001398000044,-0.5874122031465672,-0.012973707982490756,106868.1,Sell
2025-06-27 20:33:32,10065.27501461,-0.09912974,-132.22329616000025,-0.584158177438441,-0.012975010464892467,106868.1,Sell
2025-06-27 20:33:34,10065.27501461,-0.09912974,-132.22329616000025,-0.5808800736037145,-0.012975010464892467,106868.1,Sell
2025-06-27 20:33:36,10065.28537874,-0.09912985,-132.21293203000096,-0.577595387173734,-0.012975010464892467,106868.1,Sell
2025-06-27 20:33:38,10065.28598247,-0.09912985,-132.21232830000008,-0.574422123235956,-0.012975010464892467,106868.1,Sell
2025-06-27 20:33:40,10065.28638496,-0.13420953,-132.21192581000105,-0.5713018083630073,-0.012975010464892467,106868.1,Buy
2025-06-27 20:33:40,10065.28638496,-0.13420953,-132.21192581000105,-0.5713018083630073,-0.012975010464892467,106868.1,Buy
2025-06-27 20:33:40,10062.15148486,0.0,-135.34682591000092,-0.5797696390766921,-0.013281311277769658,106868.1,Buy
2025-06-27 20:33:42,10062.21837801,0.0,-135.27993276000052,-0.5762709803400327,-0.013281311277769658,106868.1,Sell
2025-06-27 20:33:43,10059.17886954,-0.04125571,-138.31944123000176,-0.5844425601762321,-0.013572813059971933,106868.1,Sell
2025-06-27 20:33:44,10059.18259029,-0.15624811,-138.3157204800009,-0.5813223444798811,-0.013572813059971933,106868.1,Sell
2025-06-27 20:33:46,10059.24302736,-0.46874715,-138.25528341000063,-0.5779283463894789,-0.013572813059971933,106868.1,Sell
2025-06-27 20:33:48,10059.25841317,-0.46874787,-138.2398976000004,-0.5748422510197375,-0.013572813059971933,106868.2,Sell
2025-06-27 20:33:50,10059.25841317,-0.46874787,-138.2398976000004,-0.5748422510197375,-0.013572813059971933,106868.2,Sell
2025-06-27 20:33:51,10059.17072411,-0.38351764,-138.32758666000154,-0.572372548897056,-0.013573611820358433,106868.1,Buy
2025-06-27 20:33:51,10056.1484436,0.0,-141.34986717000174,-0.5802657741718362,-0.013869983890115622,106868.1,Buy
2025-06-27 20:33:53,10056.22173028,0.0,-141.27658049000092,-0.5769088448776509,-0.013869983890115622,106868.1,Hold
2025-06-27 20:33:54,10056.26314882,0.0,-141.23516195000047,-0.57377962318008,-0.013869983890115622,106868.1,Hold
2025-06-27 20:33:56,10056.27591618,0.0,-141.22239459000048,-0.5708538711075591,-0.013869983890115622,106868.6,Sell
2025-06-27 20:33:57,10053.50180706,0.52558273,-143.99650371000098,-0.5781282463166919,-0.014129519411937297,106868.6,Sell
2025-06-27 20:33:59,10053.23186389,0.53267089,-144.26644688000124,-0.5766913140612552,-0.014155990686110953,106868.6,Buy
2025-06-27 20:34:01,10053.23186389,0.53267089,-144.26644688000124,-0.5766913140612552,-0.014155990686110953,106868.6,Buy
2025-06-27 20:34:01,10049.54122129,0.0,-147.95708948000174,-0.5849885344517757,-0.014517903944154642,106868.6,Buy
2025-06-27 20:34:04,10049.45953948,0.0,-148.03877129000102,-0.5825653736690093,-0.014525913858195016,106917.0,Sell
2025-06-27 20:34:06,10047.36616687,2.82142762,-150.1321439000003,-0.5880991689480993,-0.014731194993134578,106917.0,Sell
2025-06-27 20:34:11,10047.36616687,2.82142762,-150.1321439000003,-0.5880991689480993,-0.014731194993134578,106917.0,Sell
2025-06-27 20:34:12,10046.85543103,3.12277406,-150.64287974000035,-0.5878089912800971,-0.014781278973592049,106916.9,Sell
2025-06-27 20:34:15,10047.07408824,3.26300835,-150.4242225300004,-0.5838098147473861,-0.014781278973592049,106916.9,Sell
2025-06-27 20:34:18,10047.31966329,2.23374487,-150.17864748000102,-0.5797210870500986,-0.014781278973592049,106916.0,Buy
2025-06-27 20:34:19,10043.74818532,0.0,-153.75012545000027,-0.5875949880358573,-0.015085982934481712,106916.0,Buy
2025-06-27 20:34:21,10043.72950913,0.0,-153.76880164000067,-0.5849371849395828,-0.01508781436643103,106916.0,Hold
2025-06-27 20:34:21,10043.72950913,0.0,-153.76880164000067,-0.5849371849395828,-0.01508781436643103,106916.0,Sell
2025-06-27 20:34:22,10040.71054225,1.16931935,-156.7877685200001,-0.5921010162408984,-0.015383861493689088,106916.0,Sell
2025-06-27 20:34:25,10040.77819816,1.16932723,-156.7201126100008,-0.5890028771983189,-0.015383861493689088,106916.0,Buy
2025-06-27 20:34:25,10039.13450204,0.0,-158.36380873000053,-0.5930196445944043,-0.015538411773688865,106916.0,Buy
2025-06-27 20:34:27,10039.15557762,0.0,-158.34273315000064,-0.5901948018343913,-0.015538411773688865,106916.0,Sell
2025-06-27 20:34:28,10036.17328873,0.0,-161.32502204000048,-0.5971294317130114,-0.015828795447465405,106916.0,Sell
2025-06-27 20:34:30,10036.17449269,0.00700221,-161.32381808000173,-0.5944141222230468,-0.015828795447465405,106916.0,Sell
2025-06-27 20:34:31,10036.17449269,0.00700221,-161.32381808000173,-0.5944141222230468,-0.015828795447465405,106916.0,Sell
2025-06-27 20:34:37,10035.95647564,0.04605125,-161.54183513000135,-0.5928075180114988,-0.015850056658667122,106883.4,Buy
2025-06-27 20:34:38,10033.05826997,0.0,-164.44004080000013,-0.5994996089786003,-0.01613426165226639,106883.4,Buy
2025-06-27 20:34:41,10033.16158004,0.0,-164.33673073000136,-0.5963056219453019,-0.01613426165226639,106883.4,Buy
2025-06-27 20:34:41,10033.16158004,0.0,-164.33673073000136,-0.5963056219453019,-0.01613426165226639,106883.4,Hold
2025-06-27 20:34:42,10030.22478616,-0.19955179,-167.2735246100001,-0.6029623614931461,-0.016412119865166996,106883.4,Hold
2025-06-27 20:34:46,10030.17144193,-0.19913974,-167.32686884000032,-0.6005638406757394,-0.01641735092820118,106883.4,Hold
2025-06-27 20:34:48,10030.16652865,-0.22718116,-167.33178212000166,-0.5979603539642823,-0.01641783273621289,106883.4,Hold
2025-06-27 20:34:50,10030.26409244,-0.5671783,-167.23421833000066,-0.5948845154361827,-0.01641783273621289,106883.4,Hold
2025-06-27 20:34:51,10030.26409244,-0.5671783,-167.23421833000066,-0.5948845154361827,-0.01641783273621289,106883.4,Hold
2025-06-27 20:34:54,10030.20794062,-1.12734809,-167.29037015000176,-0.59259816030589,-0.01641783273621289,106883.4,Sell
2025-06-27 20:34:56,10030.13193512,-1.22816737,-167.36637565000092,-0.5904353160114153,-0.016421225060668565,106886.3,Sell
2025-06-27 20:34:58,10030.19520619,-2.35972561,-167.30310458000167,-0.5876336447282309,-0.016421225060668565,106886.3,Sell
2025-06-27 20:35:01,10030.34531204,-3.64117412,-167.15299873000004,-0.5844434600747316,-0.016421225060668565,106886.3,Sell
2025-06-27 20:35:01,10030.34531204,-3.64117412,-167.15299873000004,-0.5844434600747316,-0.016421225060668565,106888.0,Sell
2025-06-27 20:35:04,10029.45660919,-3.12273033,-168.04170158000125,-0.5857601073399819,-0.016487449139794497,106888.6,Sell
2025-06-27 20:35:06,10029.7193195,-3.1158103,-167.77899127000092,-0.5820609334229068,-0.016487449139794497,106888.6,Sell
2025-06-27 20:35:08,10029.69114332,-3.12280335,-167.80716745000063,-0.5798093170074876,-0.016487449139794497,106888.6,Buy
2025-06-27 20:35:08,10025.8396892,0.0,-171.65862157000083,-0.5867978961137587,-0.016842132982023972,106888.6,Buy
2025-06-27 20:35:10,10025.85612733,0.0,-171.64218344000074,-0.5843384124338719,-0.016842132982023972,106888.6,Buy
2025-06-27 20:35:10,10022.96758021,2.54198706,-174.53073056000176,-0.5905106304728455,-0.017123778872641382,106888.6,Buy
2025-06-27 20:35:11,10022.96758021,2.54198706,-174.53073056000176,-0.5905106304728455,-0.017123778872641382,106888.6,Buy
2025-06-27 20:35:12,10022.6567518,3.97725167,-174.84155897000164,-0.5895081694241465,-0.017154259451431564,106888.6,Buy
2025-06-27 20:35:14,10022.66035909,3.97725311,-174.83795168000142,-0.5871344535417659,-0.017154259451431564,106895.8,Sell
2025-06-27 20:35:14,10020.40703874,0.0,-177.09127203000025,-0.5921804488615127,-0.017374871705570616,106895.8,Sell
2025-06-27 20:35:16,10019.7373558,0.0,-177.76095497000097,-0.5926304153759115,-0.0174405424195736,106913.7,Sell
2025-06-27 20:35:17,10016.764674,-3.27844294,-180.73363677000089,-0.5987317960321588,-0.017732050720963954,106913.7,Sell
2025-06-27 20:35:18,10016.74855033,-3.12263808,-180.7497604400014,-0.5964471578145749,-0.01773363184668486,106918.2,Sell
2025-06-27 20:35:21,10016.74855033,-3.12263808,-180.7497604400014,-0.5964471578145749,-0.01773363184668486,106918.2,Sell
2025-06-27 20:35:23,10017.25519409,-0.06167912,-180.24311668000155,-0.591689356221614,-0.01773363184668486,106929.9,Sell
2025-06-27 20:35:27,10017.40170918,0.34623951,-180.09660159000123,-0.5887339815884339,-0.01773363184668486,106929.9,Sell
2025-06-27 20:35:32,10017.57225955,-0.26650499,-179.92605122000168,-0.5857025424536827,-0.01773363184668486,106929.9,Sell
2025-06-27 20:35:34,10017.57225955,-0.26650499,-179.92605122000168,-0.5857025424536827,-0.01773363184668486,106914.5,Buy
2025-06-27 20:35:35,10014.1470415,0.0,-183.35126927000056,-0.5920440966593604,-0.017988742037114647,106914.5,Buy
2025-06-27 20:35:36,10014.17387208,0.0,-183.32443869000053,-0.5896734244084294,-0.017988742037114647,106914.5,Buy
2025-06-27 20:35:38,10011.20322877,-0.00710198,-186.29508200000055,-0.595555026889981,-0.018277419368315617,106914.5,Buy
2025-06-27 20:35:40,10011.4239144,0.40602187,-186.0743963700006,-0.5923175777369122,-0.018277419368315617,106914.5,Buy
2025-06-27 20:35:42,10011.58454952,0.37496874,-185.9137612500017,-0.5893907360711715,-0.018277419368315617,106914.5,Buy
2025-06-27 20:35:42,10011.58454952,0.37496874,-185.9137612500017,-0.5893907360711715,-0.018277419368315617,106920.1,Buy
2025-06-27 20:35:44,10011.37647449,0.39032873,-186.12183628000093,-0.5880761365040685,-0.018277419368315617,106920.1,Sell
2025-06-27 20:35:45,10008.10641807,0.0,-189.39189270000134,-0.5941100944307109,-0.018581100047117105,106920.1,Sell
2025-06-27 20:35:47,10008.09811385,0.0,-189.4001969200017,-0.5919553550638218,-0.01858191437883161,106920.1,Sell
2025-06-27 20:35:47,10005.107711,-0.71720543,-192.39059977000034,-0.5976740299624664,-0.018875160448853623,106920.1,Sell
2025-06-27 20:35:50,10005.0384965,-0.73465868,-192.45981427000152,-0.5957793497983284,-0.01888194778859753,106916.3,Buy
2025-06-27 20:35:51,10001.47692493,0.0,-196.02138584000022,-0.601816262759552,-0.01923120403211831,106916.3,Buy
2025-06-27 20:35:53,10001.47482524,0.0,-196.02348553000047,-0.5996389637968311,-0.01923140993275163,106916.3,Hold
