timestamp,wallet_balance,unrealized_pnl,realized_pnl,sharpe_ratio,max_drawdown
2025-06-23 22:14:47,11358.25036609,-2.98841866,366.34804930000064,-0.30378098222501954,-0.007198707174612462
2025-06-23 22:14:57,11347.70639313,0.0,355.8040763400004,-0.3202879221445702,-0.008109089176225437
2025-06-23 22:15:07,11333.18544271,0.0,341.2831259200011,-0.3444032164687477,-0.009378349962426258
2025-06-23 22:15:17,11326.07133553,0.0,334.16901873999996,-0.3549055290734318,-0.01000164141084725
2025-06-23 22:15:27,11315.76363939,0.32332014,323.86132259999977,-0.36945840695002385,-0.010901171206173843
2025-06-23 22:15:38,11308.7800157,1.76478149,316.8776989100006,-0.3753716802939746,-0.011571766607113565
2025-06-23 22:15:48,11298.11763128,0.0,306.2153144900003,-0.3890219599596556,-0.012443589951448009
2025-06-23 22:15:58,11290.49310464,0.0,298.5907878500002,-0.3948642345484865,-0.013122976010242038
2025-06-23 22:16:08,11279.89069443,2.44276778,287.9883776400002,-0.407871748963025,-0.014036787058188338
2025-06-23 22:16:18,11266.3859988,0.0,274.48368201000085,-0.417255699403991,-0.015217218097270169
2025-06-23 22:16:28,11255.09207347,6.39391757,263.18975667999985,-0.42635569074891144,-0.016204408062736042
2025-06-23 22:16:38,11254.53622449,4.21744904,262.63390770000115,-0.4242261609950479,-0.016252994229133955
2025-06-23 22:16:48,11248.25228657,-7.28939791,256.3499697799998,-0.42882487546254744,-0.016802266539422406
2025-06-23 22:16:58,11241.22234141,8.5956837,249.32002462000128,-0.43246207207838355,-0.017416746546766837
2025-06-23 22:17:08,11231.16196246,0.0,239.2596456700012,-0.44155511847189666,-0.018296113539024272
2025-06-23 22:17:18,11220.80843277,-14.84332872,228.90611598000032,-0.44794392440380154,-0.01920110452475099
2025-06-23 22:17:28,11217.07643711,0.0,225.17412031999993,-0.4479647802386562,-0.019527314284339847
2025-06-23 22:17:38,11214.3369274,-32.66948523,222.43461061000016,-0.44604095635396035,-0.01978470523996856
2025-06-23 22:17:48,11214.20822222,-27.71500458,222.30590543000108,-0.4430302035983964,-0.01978470523996856
2025-06-23 22:17:58,11214.17559747,-26.7072185,222.27328068000133,-0.438949078792269,-0.0198284998147219
2025-06-23 22:18:08,11213.86392465,-28.32929692,221.9616078600011,-0.43542878800307055,-0.01987576346123332
2025-06-23 22:18:18,11214.4004952,-27.56783832,222.49817841000004,-0.43046578412264425,-0.01987576346123332
2025-06-23 22:18:29,11213.17891712,-23.25909569,221.2766003300003,-0.43016054054830943,-0.01987576346123332
2025-06-23 22:18:39,11213.48554488,-21.29133976,221.58322809000128,-0.4259058481437674,-0.01987576346123332
2025-06-23 22:18:49,11214.30004238,-13.40234204,222.39772559000085,-0.41783954850580485,-0.019946075851355327
2025-06-23 22:18:59,11213.67445448,-12.07652542,221.77213769000082,-0.41561840996868316,-0.019946075851355327
2025-06-23 22:19:09,11214.1257074,-10.75146413,222.22339061000093,-0.4118143211640583,-0.019946075851355327
2025-06-23 22:19:19,11213.94957862,-7.60943457,222.04726183000093,-0.4088838291335657,-0.019946075851355327
2025-06-23 22:19:29,11214.39814084,-8.67920454,222.49582405,-0.4053704909839925,-0.019946075851355327
2025-06-23 22:19:39,11214.94009279,-12.68735032,223.03777600000103,-0.40166176523275016,-0.019946075851355327
2025-06-23 22:19:49,11215.51265146,-15.37051798,223.61033467000016,-0.39796407527385785,-0.019946075851355327
2025-06-23 22:19:59,11215.44773831,-15.92330988,223.54542152000067,-0.3957313217311149,-0.019946075851355327
2025-06-23 22:20:09,11214.72606998,-14.93672627,222.8237531900013,-0.39352236970295673,-0.019946075851355327
2025-06-23 22:20:19,11214.50498407,-13.6978726,222.60266727999988,-0.39114301445338057,-0.019946075851355327
2025-06-23 22:20:29,11214.64467628,-12.73015047,222.74235949000104,-0.3880408931369798,-0.019946075851355327
2025-06-23 22:20:39,11214.48973677,-10.15443114,222.58741998000005,-0.3855564466260741,-0.019946075851355327
2025-06-23 22:20:49,11214.70275057,-12.82044415,222.80043378000119,-0.383003918875359,-0.019946075851355327
2025-06-23 22:20:59,11214.46383878,-13.26012005,222.56152199000098,-0.3803345113126462,-0.019946075851355327
2025-06-23 22:21:09,11214.77741751,-12.87794755,222.87510072000077,-0.3775379060151046,-0.019946075851355327
2025-06-23 22:21:19,11214.46305399,-16.2227404,222.5607372000013,-0.37513851464429665,-0.019946075851355327
2025-06-23 22:21:29,11214.41888165,-16.90977648,222.51656485999956,-0.3727829718643104,-0.019946075851355327
2025-06-23 22:21:39,11214.19308703,-16.13522283,222.2907702400007,-0.37120382500151244,-0.019946075851355327
2025-06-23 22:21:49,11214.37325186,-15.72612723,222.47093507000136,-0.36935231746087044,-0.019946075851355327
2025-06-23 22:21:59,11214.17828817,-17.89970024,222.27597138000056,-0.36737115853209956,-0.019946075851355327
2025-06-23 22:22:09,11214.54758683,-19.16576851,222.64527004000047,-0.36423414405156695,-0.019946075851355327
2025-06-23 22:22:19,11214.54310233,-19.76770011,222.64078554000116,-0.3623499711190599,-0.019946075851355327
2025-06-23 22:22:29,11213.89206489,-22.76793906,221.98974810000072,-0.3621166405370549,-0.019946075851355327
2025-06-23 22:22:39,11214.22425431,-33.66539715,222.32193752000057,-0.357571116918303,-0.019946075851355327
2025-06-23 22:22:49,11213.87917195,-34.39875705,221.97685516000092,-0.3564561197139861,-0.019946075851355327
2025-06-23 22:22:59,11213.67804208,-35.13427009,221.775725290001,-0.3550921517229209,-0.019946075851355327
2025-06-23 22:23:09,11214.01819149,-35.47364849,222.11587470000086,-0.35307652644598303,-0.019946075851355327
2025-06-23 22:23:19,11214.27044467,-35.84354577,222.36812788000134,-0.3513433102156222,-0.019946075851355327
2025-06-23 22:23:30,11214.64579741,-42.09503663,222.7434806199999,-0.3487842958661469,-0.019946075851355327
2025-06-23 22:23:40,11214.29028859,-39.65764233,222.38797180000074,-0.34698409543461395,-0.019946075851355327
2025-06-23 22:23:50,11214.90522579,-42.5881707,223.00290900000073,-0.3441662073184608,-0.019946075851355327
2025-06-23 22:24:00,11214.40083154,-43.65255464,222.49851475000105,-0.34309258959952166,-0.019946075851355327
2025-06-23 22:24:10,11214.93605674,-45.28697415,223.03373995000038,-0.3409901550192786,-0.019946075851355327
2025-06-23 22:24:20,11214.58570509,-48.15641264,222.68338829999993,-0.3390876112170948,-0.019946075851355327
2025-06-23 22:24:30,11214.46215709,-48.2727522,222.55984030000036,-0.3374593844813396,-0.019946075851355327
2025-06-23 22:24:40,11214.44231317,-43.56249044,222.53999638000096,-0.3356144381935138,-0.019946075851355327
2025-06-23 22:24:50,11214.79367383,-42.21863055,222.89135704,-0.3331982396530629,-0.019946075851355327
2025-06-23 22:25:00,11214.36439497,-41.24094366,222.4620781800004,-0.33180796325213513,-0.019946075851355327
2025-06-23 22:25:10,11214.37044904,-37.75499674,222.46813225000005,-0.3293374805035735,-0.019946075851355327
2025-06-23 22:25:20,11214.31461701,-38.9318153,222.41230022000127,-0.3276424363091013,-0.019946075851355327
2025-06-23 22:25:30,11214.3324429,-38.46026252,222.43012611000086,-0.3262675412893839,-0.019946075851355327
2025-06-23 22:25:40,11214.4470219,-35.85231249,222.54470511,-0.32344417617278853,-0.019946075851355327
2025-06-23 22:25:50,11214.08568323,-35.11297081,222.1833664400001,-0.3215837597007385,-0.019946075851355327
2025-06-23 22:26:00,11213.44686605,-31.83032861,221.54454926000108,-0.3205797152156463,-0.019946075851355327
2025-06-23 22:26:10,11213.13328732,-31.90009066,221.2309705300013,-0.3191861236906185,-0.019946075851355327
2025-06-23 22:26:20,11212.98372921,-30.39935498,221.08141242000056,-0.31783957025324866,-0.019946075851355327
2025-06-23 22:26:30,11214.25172188,-28.60198466,222.3494050900008,-0.3139671663619704,-0.019946075851355327
2025-06-23 22:26:40,11214.22010615,-31.89433401,222.31778936000046,-0.3122385655286938,-0.019946075851355327
2025-06-23 22:26:50,11214.28019846,-34.84317722,222.37788166999962,-0.3106972940224605,-0.019946075851355327
2025-06-23 22:27:00,11214.45767259,-34.90025538,222.55535580000105,-0.30830422491874576,-0.019946075851355327
2025-06-23 22:27:10,11214.30419054,-34.37804553,222.40187375000096,-0.3065909191918158,-0.019946075851355327
2025-06-23 22:27:20,11214.09823983,-37.2817593,222.1959230400007,-0.30511902341386765,-0.019946075851355327
2025-06-23 22:27:30,11214.36484342,-36.84452521,222.46252663000087,-0.3032573296064321,-0.019946075851355327
2025-06-23 22:27:40,11214.10698461,-36.8518801,222.2046678200004,-0.3022771640842141,-0.019946075851355327
2025-06-23 22:27:50,11214.00978305,-37.63895428,222.10746626000036,-0.30055996668299617,-0.019946075851355327
2025-06-23 22:28:00,11213.85024692,-37.8926777,221.9479301299998,-0.29948635812668634,-0.019946075851355327
2025-06-23 22:28:10,11213.79576023,-39.55747118,221.89344343999983,-0.2980341172547708,-0.019946075851355327
2025-06-23 22:28:20,11214.13277049,-40.36176957,222.2304537,-0.29653982005136453,-0.019946075851355327
2025-06-23 22:28:30,11214.0737993,-42.15081369,222.17148251000071,-0.29537849547702677,-0.019946075851355327
2025-06-23 22:28:40,11213.53207157,-40.6309594,221.62975478000044,-0.29433024483858217,-0.019946075851355327
2025-06-23 22:28:50,11213.47478207,-41.60674524,221.57246527999996,-0.29285220940129747,-0.019946075851355327
2025-06-23 22:29:00,11214.11785952,-41.35486636,222.21554273000038,-0.2910930594100192,-0.019946075851355327
2025-06-23 22:29:10,11214.18961154,-43.79485398,222.28729475,-0.28941051785814925,-0.019946075851355327
2025-06-23 22:29:20,11214.36405863,-47.82736985,222.4617418400012,-0.28742592687554436,-0.019946075851355327
2025-06-23 22:29:30,11213.59978754,-47.19759577,221.69747075000123,-0.2870524798151191,-0.019946075851355327
2025-06-23 22:29:40,11214.16898283,-47.19135102,222.26666604000093,-0.2853334568028432,-0.019946075851355327
2025-06-23 22:29:50,11213.84609876,-45.85018417,221.9437819699997,-0.2841450319134903,-0.019946075851355327
2025-06-23 22:30:00,11214.31741982,-49.13969751,222.41510302999995,-0.28217013443679323,-0.019946075851355327
2025-06-23 22:30:10,11214.10821784,-50.52701402,222.20590104999974,-0.2809641437497343,-0.019946075851355327
2025-06-23 22:30:21,11213.48139671,-53.24290091,221.57907992000037,-0.2803904805733162,-0.019946075851355327
2025-06-23 22:30:31,11213.79800249,-54.2601394,221.8956857000012,-0.2787008136728564,-0.019946075851355327
2025-06-23 22:30:41,11214.54041163,-52.60192151,222.63809484000012,-0.2763014120334181,-0.019946075851355327
2025-06-23 22:30:51,11213.45471393,-62.69814814,221.5523971399998,-0.2762385793008709,-0.019946075851355327
2025-06-23 22:31:01,11214.23288697,-63.55038911,222.33057018,-0.2734462436315181,-0.019946075851355327
2025-06-23 22:31:11,11213.94632736,-61.98615614,222.04401056999995,-0.27200806615804507,-0.019946075851355327
2025-06-23 22:31:21,11214.75914317,-61.79171011,222.8568263800007,-0.26970783148010397,-0.019946075851355327
2025-06-23 22:31:31,11214.52381898,-66.35896787,222.62150219000068,-0.26878398415545846,-0.019946075851355327
2025-06-23 22:31:41,11213.64530522,-66.58158201,221.74298842999997,-0.2688575381867335,-0.019946075851355327
2025-06-23 22:31:51,11214.47796496,-68.71926416,222.57564817000093,-0.26655537758398007,-0.019946075851355327
2025-06-23 22:32:01,11214.50150859,-67.8663613,222.59919179999997,-0.2651777126092342,-0.019946075851355327
2025-06-23 22:32:11,11214.64299459,-68.3462245,222.7406778000004,-0.2640866755296146,-0.019946075851355327
2025-06-23 22:32:21,11214.21550953,-65.44738204,222.3131927400009,-0.2632490048968747,-0.019946075851355327
2025-06-23 22:32:31,11214.45756048,-66.55372028,222.55524368999977,-0.2618474589295855,-0.019946075851355327
2025-06-23 22:32:41,11214.29006436,-62.49262654,222.387747570001,-0.26074995886329394,-0.019946075851355327
2025-06-23 22:32:51,11214.68716693,-61.63357566,222.78485014000034,-0.25904128605957266,-0.019946075851355327
2025-06-23 22:33:01,11214.45845738,-64.89685195,222.55614059000072,-0.2580856017108582,-0.019946075851355327
2025-06-23 22:33:11,11214.25968187,-64.31632028,222.35736508000082,-0.25728824183270527,-0.019946075851355327
2025-06-23 22:33:21,11214.3092356,-61.00812872,222.4069188100002,-0.25593424254210084,-0.019946075851355327
2025-06-23 22:33:31,11214.31585024,-55.21738292,222.4135334500006,-0.25475439661414206,-0.019946075851355327
2025-06-23 22:33:41,11214.26226046,-49.22130992,222.35994367000058,-0.2537365146738589,-0.019946075851355327
2025-06-23 22:33:51,11214.14218794,-45.89892694,222.2398711500009,-0.25256131128072007,-0.019946075851355327
2025-06-23 22:34:01,11213.87838717,-41.95272345,221.97607038000024,-0.252076447535879,-0.019946075851355327
2025-06-23 22:34:11,11214.26147567,-41.3982926,222.3591588800009,-0.2502457777369369,-0.019946075851355327
2025-06-23 22:34:21,11214.42942023,-39.47312588,222.52710344000116,-0.24911298203356352,-0.019946075851355327
2025-06-23 22:34:31,11214.34432682,-36.00409073,222.44201003000126,-0.24814652263816284,-0.019946075851355327
2025-06-23 22:34:41,11214.53469389,-39.19310806,222.63237710000067,-0.24698690265854237,-0.019946075851355327
2025-06-23 22:34:51,11214.08758914,-42.0790632,222.18527234999965,-0.2465273142924304,-0.019946075851355327
2025-06-23 22:35:01,11214.77237245,-41.41985736,222.8700556599997,-0.24453249891807752,-0.019946075851355327
2025-06-23 22:35:11,11214.35363216,-43.08361939,222.45131537000088,-0.24385542888637518,-0.019946075851355327
2025-06-23 22:35:21,11214.18703295,-42.51038187,222.28471616000024,-0.24315560780783796,-0.019946075851355327
2025-06-23 22:35:31,11214.09790349,-43.37187321,222.1955866999997,-0.2423891497845104,-0.019946075851355327
2025-06-23 22:35:41,11214.5454567,-45.46295969,222.64313991000017,-0.24077242390587977,-0.019946075851355327
2025-06-23 22:35:51,11215.06128643,-43.35964539,223.15896964000058,-0.23942891192695756,-0.019946075851355327
2025-06-23 22:36:01,11147.70932048,3.14954874,155.80700369000078,-0.16509973745360243,-0.025590619952611693
2025-06-23 22:36:11,11147.96221366,0.0,156.05989686999965,-0.1643110209482677,-0.02560690706193558
2025-06-23 22:36:21,11134.58429761,7.40030148,142.6819808199998,-0.1695727232640458,-0.026806068538267613
2025-06-23 22:36:31,11134.41989124,5.56355794,142.51757445000112,-0.16928251601042033,-0.026806068538267613
2025-06-23 22:36:41,11124.30763015,0.0,132.40531336000095,-0.17353379862307247,-0.027636136740946227
2025-06-23 22:36:51,11111.21608759,0.0,119.3137708000013,-0.17892781284422693,-0.028780454510904385
2025-06-23 22:37:01,11107.13846461,-0.43994647,115.23614782000004,-0.1804788237202039,-0.02915288909417424
2025-06-23 22:37:11,11099.35200966,0.82549867,107.44969287000094,-0.18350853880065898,-0.029817480906934257
2025-06-23 22:37:21,11086.5339161,-2.19834314,94.63159930999973,-0.1886645777101555,-0.030964866359836085
2025-06-23 22:37:31,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:37:41,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:37:51,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:38:01,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:38:11,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:38:21,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:38:31,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:38:41,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:38:51,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:39:01,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:39:11,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:39:21,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:39:31,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:39:41,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:39:52,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:40:02,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:40:12,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:40:22,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:40:32,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:40:42,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:40:52,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:41:02,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:41:12,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:41:22,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:41:32,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:41:42,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:41:52,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:42:02,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:42:12,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:42:22,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:42:32,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:42:42,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:42:52,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:43:02,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:43:12,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:43:22,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:43:32,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:43:42,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:43:52,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:44:02,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 22:44:12,11086.20486818,-0.34622698,94.3025513900011,-0.18874774538871758,-0.030966658519180235
2025-06-23 23:20:22,11061.70841958,0.0,412.9341745700003,-0.4509830677706119,-0.0022472470579487647
2025-06-23 23:20:32,11061.67071175,0.0,412.8964667399996,-0.31912783789369786,-0.0022544085300607586
2025-06-23 23:20:42,11061.72611241,0.0,412.951867400001,-0.25985392934822854,-0.0022544085300607586
2025-06-23 23:21:30,11061.99548565,0.0,0.1953951200011943,nan,0.0
2025-06-23 23:21:40,11062.28520564,0.0,0.4851151100010611,0.15705072182552557,-6.362709611595907e-05
